# neig  =    20736
# vol   =  0.118365529E+07
# nspin, nspinor, nkpt, ncb, nvb =        1       1     256       9       9
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     1     1     1     1  0.44572243E+01  0.21127403E+01  0.23444840E+01  0.40724803E+01  0.32682824E+00 -0.19913974E+01
     1     1     2     1  0.44572243E+01  0.19104664E+01  0.25467580E+01  0.70258919E+00  0.76913755E+00 -0.33319157E+00
     1     1     3     1  0.44572243E+01  0.87719906E+00  0.35800253E+01  0.16796963E-01 -0.10846853E+00 -0.70933350E-01
     1     1     4     1  0.44572243E+01  0.47553496E+00  0.39816894E+01  0.10151791E-02  0.22219960E-01  0.22835335E-01
     1     1     5     1  0.44572243E+01  0.19004123E+00  0.42671831E+01  0.70334754E+00 -0.75102103E+00  0.37324919E+00
     1     1     6     1  0.44572243E+01  0.12228132E+00  0.43349430E+01  0.10573930E+01  0.31725011E+00 -0.97813363E+00
     1     1     7     1  0.44572243E+01 -0.17214091E+00  0.46293652E+01  0.34108086E-01 -0.72845276E-01  0.16971050E+00
     1     1     8     1  0.44572243E+01 -0.77721916E+00  0.52344435E+01  0.20772336E-02 -0.48534788E-02 -0.45317517E-01
     1     1     9     1  0.44572243E+01 -0.74442544E+00  0.52016498E+01  0.34954104E-01  0.65088426E-01 -0.17526437E+00
     1     2     1     1  0.45406594E+01  0.21127403E+01  0.24279191E+01  0.11643570E+01  0.51116477E+00  0.95029865E+00
     1     2     2     1  0.45406594E+01  0.19104664E+01  0.26301931E+01  0.24817433E+01  0.76330475E+00 -0.13780817E+01
     1     2     3     1  0.45406594E+01  0.87719906E+00  0.36634604E+01  0.12022998E-01 -0.10932432E+00  0.84374882E-02
     1     2     4     1  0.45406594E+01  0.47553496E+00  0.40651245E+01  0.68597424E-02 -0.81979585E-01 -0.11793642E-01
     1     2     5     1  0.45406594E+01  0.19004123E+00  0.43506182E+01  0.92276352E+00  0.42075623E+00 -0.86355528E+00
     1     2     6     1  0.45406594E+01  0.12228132E+00  0.44183781E+01  0.73039611E+00 -0.28705291E+00 -0.80498244E+00
     1     2     7     1  0.45406594E+01 -0.17214091E+00  0.47128004E+01  0.36074566E-04  0.14901784E-02  0.58184134E-02
     1     2     8     1  0.45406594E+01 -0.77721916E+00  0.53178786E+01  0.14824632E-02 -0.26605309E-01 -0.27832009E-01
     1     2     9     1  0.45406594E+01 -0.74442544E+00  0.52850849E+01  0.48620758E-06  0.20645382E-03  0.66602132E-03
     1     3     1     1  0.59763403E+01  0.21127403E+01  0.38636000E+01  0.30627979E-02 -0.19361993E-01  0.51845069E-01
     1     3     2     1  0.59763403E+01  0.19104664E+01  0.40658740E+01  0.63919112E-03  0.24705264E-01 -0.53703842E-02
     1     3     3     1  0.59763403E+01  0.87719906E+00  0.50991413E+01  0.46190961E-01  0.15370957E+00  0.15021428E+00
