# neig  =    20736
# vol   =  0.118365529E+07
# nspin, nspinor, nkpt, ncb, nvb =        1       1     256       9       9
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     1     1     1     1  0.44861485E+01  0.20817719E+01  0.24043766E+01  0.24613504E+01 -0.18790384E+00  0.15575759E+01
     1     1     2     1  0.44861485E+01  0.18997880E+01  0.25863605E+01  0.32162715E+00 -0.56312817E+00  0.67184986E-01
     1     1     3     1  0.44861485E+01  0.81371929E+00  0.36724292E+01  0.18623710E-18 -0.36170323E-09 -0.23538876E-09
     1     1     4     1  0.44861485E+01  0.44524378E+00  0.40409047E+01  0.36167339E-18  0.14676076E-09 -0.58321066E-09
     1     1     5     1  0.44861485E+01  0.16374849E+00  0.43224000E+01  0.95581168E+00  0.10779577E+00  0.97169530E+00
     1     1     6     1  0.44861485E+01  0.94219088E-01  0.43919294E+01  0.20160978E+01 -0.13296744E+01 -0.49805999E+00
     1     1     7     1  0.44861485E+01 -0.25574260E+00  0.47418911E+01  0.44862758E-02  0.26652661E-01  0.61448446E-01
     1     1     8     1  0.44861485E+01 -0.81538304E+00  0.53015315E+01  0.16728398E-04 -0.38792489E-02  0.12960808E-02
     1     1     9     1  0.44861485E+01 -0.80660196E+00  0.52927505E+01  0.18094104E-18  0.39676649E-09 -0.15335381E-09
     1     2     1     1  0.45583985E+01  0.20817719E+01  0.24766266E+01  0.19572343E+01  0.13446951E+01  0.38604313E+00
     1     2     2     1  0.45583985E+01  0.18997880E+01  0.26586105E+01  0.40429543E+00  0.25911957E-01 -0.63531410E+00
     1     2     3     1  0.45583985E+01  0.81371929E+00  0.37446792E+01  0.96539048E-18 -0.58569655E-09  0.78889165E-09
     1     2     4     1  0.45583985E+01  0.44524378E+00  0.41131547E+01  0.14087197E-18  0.35757154E-09 -0.11408140E-09
     1     2     5     1  0.45583985E+01  0.16374849E+00  0.43946500E+01  0.17827132E+01  0.13335787E+01  0.65430983E-01
     1     2     6     1  0.45583985E+01  0.94219088E-01  0.44641794E+01  0.18154207E+01  0.66703312E+00 -0.11706782E+01
     1     2     7     1  0.45583985E+01 -0.25574260E+00  0.48141411E+01  0.11594736E-01 -0.10433826E+00  0.26613194E-01
     1     2     8     1  0.45583985E+01 -0.81538304E+00  0.53737815E+01  0.20918426E-05 -0.23461762E-03 -0.14271640E-02
     1     2     9     1  0.45583985E+01 -0.80660196E+00  0.53650004E+01  0.42899294E-18  0.97897351E-10 -0.64761798E-09
     1     3     1     1  0.60306695E+01  0.20817719E+01  0.39488976E+01  0.59186259E-17  0.21064337E-08 -0.12171948E-08
     1     3     2     1  0.60306695E+01  0.18997880E+01  0.41308815E+01  0.17819607E-18  0.20748350E-09 -0.36762299E-09
     1     3     3     1  0.60306695E+01  0.81371929E+00  0.52169503E+01  0.40304321E+00  0.31740227E+00 -0.54981725E+00
     1     3     4     1  0.60306695E+01  0.44524378E+00  0.55854258E+01  0.87025073E-01 -0.28531354E+00  0.74975052E-01
     1     3     5     1  0.60306695E+01  0.16374849E+00  0.58669211E+01  0.17958124E-17  0.10264583E-08 -0.86150786E-09
     1     3     6     1  0.60306695E+01  0.94219088E-01  0.59364505E+01  0.15599856E-18 -0.49339918E-10 -0.39187260E-09
     1     3     7     1  0.60306695E+01 -0.25574260E+00  0.62864121E+01  0.11812213E-17  0.82866342E-09  0.70323410E-09
     1     3     8     1  0.60306695E+01 -0.81538304E+00  0.68460526E+01  0.30067027E-18 -0.53706063E-09 -0.11061714E-09
     1     3     9     1  0.60306695E+01 -0.80660196E+00  0.68372715E+01  0.46582324E+00 -0.65179512E+00  0.20245091E+00
     1     4     1     1  0.61574647E+01  0.20817719E+01  0.40756928E+01  0.19636906E-17  0.47271185E-09 -0.13191793E-08
     1     4     2     1  0.61574647E+01  0.18997880E+01  0.42576767E+01  0.11648731E-18 -0.28851294E-09  0.18233924E-09
     1     4     3     1  0.61574647E+01  0.81371929E+00  0.53437455E+01  0.29502129E+00 -0.50943491E+00  0.18840744E+00
     1     4     4     1  0.61574647E+01  0.44524378E+00  0.57122210E+01  0.15563015E+00 -0.35758738E+00 -0.16661757E+00
     1     4     5     1  0.61574647E+01  0.16374849E+00  0.59937163E+01  0.35207239E-18  0.12438769E-10 -0.59322649E-09
     1     4     6     1  0.61574647E+01  0.94219088E-01  0.60632457E+01  0.24251944E-18 -0.14615822E-09  0.47027356E-09
     1     4     7     1  0.61574647E+01 -0.25574260E+00  0.64132073E+01  0.11483707E-18 -0.22043527E-09  0.25738173E-09
     1     4     8     1  0.61574647E+01 -0.81538304E+00  0.69728478E+01  0.11258359E-18  0.36458685E-10 -0.33354813E-09
     1     4     9     1  0.61574647E+01 -0.80660196E+00  0.69640667E+01  0.13090129E-01  0.10574006E+00  0.43694028E-01
     1     5     1     1  0.64182503E+01  0.20817719E+01  0.43364784E+01  0.38775812E-01 -0.19430263E+00  0.31973407E-01
     1     5     2     1  0.64182503E+01  0.18997880E+01  0.45184623E+01  0.25359233E+01 -0.62291374E+00 -0.14655722E+01
     1     5     3     1  0.64182503E+01  0.81371929E+00  0.56045311E+01  0.52302095E-19 -0.20020016E-09  0.11055311E-09
     1     5     4     1  0.64182503E+01  0.44524378E+00  0.59730066E+01  0.13340587E-19 -0.54811953E-10  0.10166728E-09
     1     5     5     1  0.64182503E+01  0.16374849E+00  0.62545019E+01  0.47596446E+00  0.63713861E+00 -0.26461075E+00
     1     5     6     1  0.64182503E+01  0.94219088E-01  0.63240313E+01  0.14380683E+00  0.28507260E-01 -0.37814569E+00
     1     5     7     1  0.64182503E+01 -0.25574260E+00  0.66739929E+01  0.30634024E-01  0.13471996E+00 -0.11173432E+00
     1     5     8     1  0.64182503E+01 -0.81538304E+00  0.72336334E+01  0.10932652E-01  0.59520745E-01  0.85964722E-01
     1     5     9     1  0.64182503E+01 -0.80660196E+00  0.72248523E+01  0.94384072E-20  0.37461414E-10  0.89638439E-10
     1     6     1     1  0.65879590E+01  0.20817719E+01  0.45061871E+01  0.38994668E+01 -0.15766499E+01  0.11889668E+01
     1     6     2     1  0.65879590E+01  0.18997880E+01  0.46881710E+01  0.45932972E-01  0.16585579E+00  0.13573809E+00
     1     6     3     1  0.65879590E+01  0.81371929E+00  0.57742397E+01  0.21768717E-18  0.40820604E-09 -0.22595354E-09
     1     6     4     1  0.65879590E+01  0.44524378E+00  0.61427152E+01  0.10086125E-18 -0.16040492E-09 -0.27410128E-09
     1     6     5     1  0.65879590E+01  0.16374849E+00  0.64242105E+01  0.11071221E-04  0.21285533E-02 -0.25574366E-02
     1     6     6     1  0.65879590E+01  0.94219088E-01  0.64937399E+01  0.38109812E+00 -0.24482130E+00 -0.56671037E+00
     1     6     7     1  0.65879590E+01 -0.25574260E+00  0.68437016E+01  0.36241837E-01  0.73320563E-01 -0.17568703E+00
     1     6     8     1  0.65879590E+01 -0.81538304E+00  0.74033420E+01  0.13223734E-02 -0.32218637E-01 -0.16862170E-01
     1     6     9     1  0.65879590E+01 -0.80660196E+00  0.73945609E+01  0.71458766E-18 -0.44919895E-09  0.71610611E-09
     1     7     1     1  0.70768177E+01  0.20817719E+01  0.49950458E+01  0.98040139E-03 -0.31295130E-01 -0.10080829E-02
     1     7     2     1  0.70768177E+01  0.18997880E+01  0.51770297E+01  0.56485796E-01  0.48754198E-01  0.23261303E+00
     1     7     3     1  0.70768177E+01  0.81371929E+00  0.62630984E+01  0.50276546E-19  0.20903317E-09 -0.81127547E-10
     1     7     4     1  0.70768177E+01  0.44524378E+00  0.66315739E+01  0.20664373E-18  0.13182063E-09  0.43504834E-09
     1     7     5     1  0.70768177E+01  0.16374849E+00  0.69130692E+01  0.79052650E-01 -0.27565075E+00  0.55401374E-01
     1     7     6     1  0.70768177E+01  0.94219088E-01  0.69825986E+01  0.84190421E-01 -0.77544327E-01  0.27960204E+00
     1     7     7     1  0.70768177E+01 -0.25574260E+00  0.73325603E+01  0.41002601E+00  0.56283038E+00 -0.30536531E+00
     1     7     8     1  0.70768177E+01 -0.81538304E+00  0.78922007E+01  0.37501126E-01 -0.77245391E-01 -0.17757893E+00
     1     7     9     1  0.70768177E+01 -0.80660196E+00  0.78834196E+01  0.19709146E-18  0.18469340E-09  0.40370758E-09
     1     8     1     1  0.72548223E+01  0.20817719E+01  0.51730504E+01  0.16555339E-01 -0.77721944E-01 -0.10254091E+00
     1     8     2     1  0.72548223E+01  0.18997880E+01  0.53550343E+01  0.11300823E-01 -0.67126036E-01  0.82431292E-01
     1     8     3     1  0.72548223E+01  0.81371929E+00  0.64411030E+01  0.23883103E-18  0.47231691E-09  0.12549010E-09
     1     8     4     1  0.72548223E+01  0.44524378E+00  0.68095785E+01  0.21029244E-19  0.12794745E-09  0.68254619E-10
     1     8     5     1  0.72548223E+01  0.16374849E+00  0.70910738E+01  0.27520305E-01 -0.12776657E+00 -0.10581120E+00
     1     8     6     1  0.72548223E+01  0.94219088E-01  0.71606032E+01  0.35220985E-02  0.54422972E-01 -0.23669360E-01
     1     8     7     1  0.72548223E+01 -0.25574260E+00  0.75105649E+01  0.28517376E+00  0.49332366E+00  0.20446400E+00
     1     8     8     1  0.72548223E+01 -0.81538304E+00  0.80702053E+01  0.11395610E+00 -0.15579944E+00  0.29947059E+00
     1     8     9     1  0.72548223E+01 -0.80660196E+00  0.80614242E+01  0.19952524E-18  0.95774999E-10 -0.43629392E-09
     1     9     1     1  0.75456227E+01  0.20817719E+01  0.54638508E+01  0.45956563E-18 -0.67790138E-09  0.39177675E-11
     1     9     2     1  0.75456227E+01  0.18997880E+01  0.56458347E+01  0.20691681E-19 -0.81064547E-10  0.11882853E-09
     1     9     3     1  0.75456227E+01  0.81371929E+00  0.67319034E+01  0.46727917E-03  0.26246381E-02 -0.21456711E-01
     1     9     4     1  0.75456227E+01  0.44524378E+00  0.71003789E+01  0.26216787E+00  0.40486934E+00 -0.31344648E+00
     1     9     5     1  0.75456227E+01  0.16374849E+00  0.73818742E+01  0.19906156E-17 -0.46631679E-09 -0.13316022E-08
