# neig  =    20736
# vol   =  0.118365529E+07
# nspin, nspinor, nkpt, ncb, nvb =        1       1     256       9       9
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     1     1     1     1  0.44861485E+01  0.20817719E+01  0.24043766E+01  0.11634614E+00  0.40853089E-01 -0.33864017E+00
     1     1     2     1  0.44861485E+01  0.18997880E+01  0.25863605E+01  0.84669233E+00 -0.91367914E+00  0.10900808E+00
     1     1     3     1  0.44861485E+01  0.81371929E+00  0.36724292E+01  0.27396025E-18 -0.41531852E-09 -0.31854478E-09
     1     1     4     1  0.44861485E+01  0.44524378E+00  0.40409047E+01  0.18533734E-18  0.33286844E-09 -0.27301271E-09
     1     1     5     1  0.44861485E+01  0.16374849E+00  0.43224000E+01  0.63180803E+01 -0.27714570E+00 -0.24982535E+01
     1     1     6     1  0.44861485E+01  0.94219088E-01  0.43919294E+01  0.69116648E+01  0.24619592E+01  0.92218318E+00
     1     1     7     1  0.44861485E+01 -0.25574260E+00  0.47418911E+01  0.57116700E-01 -0.95099700E-01 -0.21925498E+00
     1     1     8     1  0.44861485E+01 -0.81538304E+00  0.53015315E+01  0.19971231E-02  0.42386046E-01 -0.14161436E-01
     1     1     9     1  0.44861485E+01 -0.80660196E+00  0.52927505E+01  0.26548074E-18  0.50758026E-09 -0.88560869E-10
     1     2     1     1  0.45583985E+01  0.20817719E+01  0.24766266E+01  0.31354834E-01  0.17019809E+00  0.48861487E-01
     1     2     2     1  0.45583985E+01  0.18997880E+01  0.26586105E+01  0.16868321E+01  0.52928153E-01 -0.12977021E+01
     1     2     3     1  0.45583985E+01  0.81371929E+00  0.37446792E+01  0.57029935E-18  0.22135729E-09  0.72201129E-09
     1     2     4     1  0.45583985E+01  0.44524378E+00  0.41131547E+01  0.46295637E-19  0.20245708E-09  0.72847574E-10
     1     2     5     1  0.45583985E+01  0.16374849E+00  0.43946500E+01  0.71222835E+01 -0.26655542E+01 -0.13078331E+00
     1     2     6     1  0.45583985E+01  0.94219088E-01  0.44641794E+01  0.43320997E+01 -0.10304050E+01  0.18084151E+01
     1     2     7     1  0.45583985E+01 -0.25574260E+00  0.48141411E+01  0.66051354E-02 -0.78750632E-01  0.20086646E-01
     1     2     8     1  0.45583985E+01 -0.81538304E+00  0.53737815E+01  0.35297029E-01  0.30476516E-01  0.18538665E+00
     1     2     9     1  0.45583985E+01 -0.80660196E+00  0.53650004E+01  0.32870734E-19  0.17521736E-09 -0.46579089E-10
     1     3     1     1  0.60306695E+01  0.20817719E+01  0.39488976E+01  0.51890570E-18 -0.31089434E-09 -0.64980798E-09
     1     3     2     1  0.60306695E+01  0.18997880E+01  0.41308815E+01  0.74106751E-18  0.67963689E-09  0.52835709E-09
     1     3     3     1  0.60306695E+01  0.81371929E+00  0.52169503E+01  0.15860332E-01  0.62963717E-01 -0.10906834E+00
