# neig  =    20736
# vol   =  0.118365529E+07
# nspin, nspinor, nkpt, ncb, nvb =        1       1     256       9       9
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     1     1     1     1  0.44572243E+01  0.21127403E+01  0.23444840E+01  0.25824191E+01 -0.26025761E+00  0.15857759E+01
     1     1     2     1  0.44572243E+01  0.19104664E+01  0.25467580E+01  0.30348508E+00  0.50550092E+00 -0.21898378E+00
     1     1     3     1  0.44572243E+01  0.87719906E+00  0.35800253E+01  0.52057826E-02 -0.60385323E-01 -0.39489180E-01
     1     1     4     1  0.44572243E+01  0.47553496E+00  0.39816894E+01  0.11521371E-01  0.74855550E-01  0.76928651E-01
     1     1     5     1  0.44572243E+01  0.19004123E+00  0.42671831E+01  0.93510359E+00 -0.86595829E+00  0.43037174E+00
     1     1     6     1  0.44572243E+01  0.12228132E+00  0.43349430E+01  0.19684113E+01  0.43285405E+00 -0.13345594E+01
     1     1     7     1  0.44572243E+01 -0.17214091E+00  0.46293652E+01  0.26777998E-01 -0.64544875E-01  0.15037273E+00
     1     1     8     1  0.44572243E+01 -0.77721916E+00  0.52344435E+01  0.98707519E-04 -0.10579998E-02 -0.98786717E-02
     1     1     9     1  0.44572243E+01 -0.74442544E+00  0.52016498E+01  0.18648311E-01 -0.47541671E-01  0.12801602E+00
     1     2     1     1  0.45406594E+01  0.21127403E+01  0.24279191E+01  0.19709200E+01 -0.66504701E+00 -0.12363788E+01
     1     2     2     1  0.45406594E+01  0.19104664E+01  0.26301931E+01  0.48255584E+00  0.33658389E+00 -0.60767353E+00
     1     2     3     1  0.45406594E+01  0.87719906E+00  0.36634604E+01  0.99022376E-01 -0.31374518E+00  0.24214384E-01
     1     2     4     1  0.45406594E+01  0.47553496E+00  0.40651245E+01  0.16179678E-03 -0.12590319E-01 -0.18112528E-02
     1     2     5     1  0.45406594E+01  0.19004123E+00  0.43506182E+01  0.16688332E+01  0.56583762E+00 -0.11613187E+01
     1     2     6     1  0.45406594E+01  0.12228132E+00  0.44183781E+01  0.17870430E+01 -0.44900402E+00 -0.12591419E+01
     1     2     7     1  0.45406594E+01 -0.17214091E+00  0.47128004E+01  0.92341020E-02  0.23841579E-01  0.93089640E-01
     1     2     8     1  0.45406594E+01 -0.77721916E+00  0.53178786E+01  0.63675442E-05 -0.17436619E-02 -0.18240579E-02
     1     2     9     1  0.45406594E+01 -0.74442544E+00  0.52850849E+01  0.26998754E-03 -0.48650132E-02 -0.15694559E-01
     1     3     1     1  0.59763403E+01  0.21127403E+01  0.38636000E+01  0.63305157E-03  0.88025903E-02 -0.23570447E-01
     1     3     2     1  0.59763403E+01  0.19104664E+01  0.40658740E+01  0.46767420E-02  0.66826060E-01 -0.14526518E-01
     1     3     3     1  0.59763403E+01  0.87719906E+00  0.50991413E+01  0.38258577E+00  0.44237116E+00  0.43231184E+00
     1     3     4     1  0.59763403E+01  0.47553496E+00  0.55008054E+01  0.11602389E+00  0.18581155E+00  0.28547846E+00
     1     3     5     1  0.59763403E+01  0.19004123E+00  0.57862991E+01  0.71504833E-02 -0.81575709E-01  0.22268519E-01
     1     3     6     1  0.59763403E+01  0.12228132E+00  0.58540590E+01  0.12867344E-01  0.55216172E-01 -0.99088436E-01
     1     3     7     1  0.59763403E+01 -0.17214091E+00  0.61484812E+01  0.80563036E-02  0.50695310E-01 -0.74069489E-01
     1     3     8     1  0.59763403E+01 -0.77721916E+00  0.67535595E+01  0.13839663E-03  0.10345735E-02 -0.11718630E-01
     1     3     9     1  0.59763403E+01 -0.74442544E+00  0.67207657E+01  0.42087658E+00 -0.33927902E+00  0.55296141E+00
