X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.130925,0.076848,-0.024377
2.87538,7.939936,13.90834,-0.130925,0.076848,-0.024377
3.719169,3.171409,1.224242,0.099153,-0.013741,-0.074964
3.85485,7.928272,12.900154,0.099153,-0.013741,-0.074964
3.905538,2.495774,2.453079,-0.004181,0.03404,-0.069705
3.668481,8.603907,11.671317,-0.004181,0.03404,-0.069705
2.935222,2.524374,3.455308,-0.011938,0.067731,-0.135088
4.638797,8.575307,10.669088,-0.011938,0.067731,-0.135088
3.123484,1.861451,4.711497,-0.009528,-0.03164,0.075122
4.450535,9.23823,9.412899,-0.009528,-0.03164,0.075122
2.157608,1.918712,5.685533,0.047255,-0.026215,0.01061
5.416411,9.180969,8.438863,0.047255,-0.026215,0.01061
0.941986,2.639235,5.465655,0.038229,-0.022423,0.01152
6.632033,8.460445,8.65874,0.038229,-0.022423,0.01152
0.716085,3.282691,4.275831,0.038113,0.012561,-0.075317
6.857934,7.81699,9.848564,0.038113,0.012561,-0.075317
1.695335,3.253034,3.231222,-0.092762,-0.003001,0.111287
5.878684,7.846646,10.893173,-0.092762,-0.003001,0.111287
1.495953,3.915837,2.020092,-0.041377,-0.004391,0.053513
6.078067,7.183844,12.104303,-0.041377,-0.004391,0.053513
5.098186,7.196984,13.124433,0.029119,-0.069388,0.11478
2.475833,3.902697,0.999962,0.029119,-0.069388,0.11478
6.371443,10.62244,13.549097,-0.024915,-0.008962,-0.013401
1.202576,0.47724,0.575299,-0.024915,-0.008962,-0.013401
5.967171,7.163488,0.814803,0.008306,-0.000255,0.024185
1.606848,3.936193,13.309592,0.008306,-0.000255,0.024185
4.983276,6.594891,1.657242,-0.010821,-0.005678,0.008466
2.590743,4.504789,12.467153,-0.010821,-0.005678,0.008466
5.173897,6.492191,3.035826,-0.017236,-0.01123,0.019441
2.400122,4.60749,11.088569,-0.017236,-0.01123,0.019441
4.187287,5.905941,3.892689,0.005261,0.004869,-0.013387
3.386732,5.19374,10.231706,0.005261,0.004869,-0.013387
4.39932,5.810569,5.245598,0.007843,0.002121,0.002615
3.1747,5.289111,8.878798,0.007843,0.002121,0.002615
5.610011,6.298359,5.829263,0.01218,0.004435,0.003968
1.964008,4.801322,8.295133,0.01218,0.004435,0.003968
6.5866,6.858686,5.043521,-0.005058,-0.004439,0.012989
0.987419,4.240994,9.080875,-0.005058,-0.004439,0.012989
6.411273,6.979367,3.626882,0.000453,0.003508,-0.022217
1.162747,4.120314,10.497514,0.000453,0.003508,-0.022217
1.121506,7.547218,2.807259,-0.003277,0.000575,-0.012794
6.452513,3.552463,11.317137,-0.003277,0.000575,-0.012794
6.632662,3.445771,12.71628,0.01972,0.009785,-0.010329
0.941357,7.65391,1.408116,0.01972,0.009785,-0.010329
5.633376,2.607569,0.382961,-0.036483,0.030416,-0.021418
1.940643,8.492112,13.741435,-0.036483,0.030416,-0.021418
4.840773,1.945228,2.622035,-0.081338,-0.053561,0.207095
2.733246,9.154452,11.502361,-0.081338,-0.053561,0.207095
4.055198,1.305234,4.8763,-0.094257,-0.080628,0.304018
3.518821,9.794447,9.248096,-0.094257,-0.080628,0.304018
3.038702,9.14962,6.642741,0.101861,-0.044686,-0.030535
4.535317,1.950061,7.481655,0.101861,-0.044686,-0.030535
6.454004,2.681878,6.259783,0.067888,-0.067464,0.059496
1.120015,8.417803,7.864613,0.067888,-0.067464,0.059496
6.050913,3.837101,4.107258,0.106809,0.079368,-0.295476
1.523106,7.26258,10.017137,0.106809,0.079368,-0.295476
0.561596,4.469044,1.854532,0.067865,0.06677,-0.216427
7.012423,6.630636,12.269863,0.067865,0.06677,-0.216427
5.439271,10.251237,13.102605,-0.007154,-0.003513,-0.005825
2.134749,0.848443,1.021791,-0.007154,-0.003513,-0.005825
4.050192,6.224641,1.211633,0.012694,0.011532,-0.043122
3.523827,4.87504,12.912762,0.012694,0.011532,-0.043122
3.25934,5.531306,3.443297,0.020596,0.016605,-0.055598
4.314679,5.568374,10.681099,0.020596,0.016605,-0.055598
3.638857,5.343538,5.881183,0.008443,0.006787,0.012108
3.935162,5.756143,8.243213,0.008443,0.006787,0.012108
5.764399,6.218295,6.911756,0.030095,0.017481,-0.001259
1.80962,4.881386,7.21264,0.030095,0.017481,-0.001259
1.257966,7.224272,5.481744,-0.021841,-0.019186,0.061729
6.316053,3.875408,8.642652,-0.021841,-0.019186,0.061729
2.051955,7.920628,3.254803,-0.0147,-0.012549,0.035006
5.522064,3.179053,10.869592,-0.0147,-0.012549,0.035006
