X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.004119,-0.005209,-0.000563
2.87538,7.939936,13.90834,-0.004119,-0.005209,-0.000563
3.719169,3.171409,1.224242,0.163616,0.328976,0.157284
3.85485,7.928272,12.900154,0.163616,0.328976,0.157284
3.905538,2.495774,2.453079,-0.040954,-0.080776,-0.03781
3.668481,8.603907,11.671317,-0.040954,-0.080776,-0.03781
2.935222,2.524374,3.455308,-0.054834,-0.109262,-0.050625
4.638797,8.575307,10.669088,-0.054834,-0.109262,-0.050625
3.123484,1.861451,4.711497,0.050795,0.108114,0.046556
4.450535,9.23823,9.412899,0.050795,0.108114,0.046556
2.157608,1.918712,5.685533,-0.064641,-0.124216,-0.054123
5.416411,9.180969,8.438863,-0.064641,-0.124216,-0.054123
0.941986,2.639235,5.465655,0.058839,0.117536,0.053901
6.632033,8.460445,8.65874,0.058839,0.117536,0.053901
0.716085,3.282691,4.275831,-0.052065,-0.111526,-0.049559
6.857934,7.81699,9.848564,-0.052065,-0.111526,-0.049559
1.695335,3.253034,3.231222,0.059081,0.109719,0.049286
5.878684,7.846646,10.893173,0.059081,0.109719,0.049286
1.495953,3.915837,2.020092,0.045485,0.087053,0.039586
6.078067,7.183844,12.104303,0.045485,0.087053,0.039586
5.098186,7.196984,13.124433,-0.164744,-0.327222,-0.155651
2.475833,3.902697,0.999962,-0.164744,-0.327222,-0.155651
6.371443,10.62244,13.549097,0.001995,-0.000433,-0.001882
1.202576,0.47724,0.575299,0.001995,-0.000433,-0.001882
5.967171,7.163488,0.814803,0.005212,-0.014857,-0.002714
1.606848,3.936193,13.309592,0.005212,-0.014857,-0.002714
4.983276,6.594891,1.657242,-0.005373,0.003184,0.000864
2.590743,4.504789,12.467153,-0.005373,0.003184,0.000864
5.173897,6.492191,3.035826,-0.003962,0.005871,0.001596
2.400122,4.60749,11.088569,-0.003962,0.005871,0.001596
4.187287,5.905941,3.892689,0.002474,-0.006965,-0.000831
3.386732,5.19374,10.231706,0.002474,-0.006965,-0.000831
4.39932,5.810569,5.245598,-0.001176,0.003955,-0.000568
3.1747,5.289111,8.878798,-0.001176,0.003955,-0.000568
5.610011,6.298359,5.829263,0.004043,-0.007798,-0.002402
1.964008,4.801322,8.295133,0.004043,-0.007798,-0.002402
6.5866,6.858686,5.043521,-1.3e-05,0.001383,0.001004
0.987419,4.240994,9.080875,-1.3e-05,0.001383,0.001004
6.411273,6.979367,3.626882,0.001958,-0.003985,0.000481
1.162747,4.120314,10.497514,0.001958,-0.003985,0.000481
1.121506,7.547218,2.807259,0.002583,-0.002061,0.001061
6.452513,3.552463,11.317137,0.002583,-0.002061,0.001061
6.632662,3.445771,12.71628,-0.005196,0.015701,0.00188
0.941357,7.65391,1.408116,-0.005196,0.015701,0.00188
5.633376,2.607569,0.382961,0.001506,0.004315,0.003918
1.940643,8.492112,13.741435,0.001506,0.004315,0.003918
4.840773,1.945228,2.622035,-0.046847,-0.092874,-0.044275
2.733246,9.154452,11.502361,-0.046847,-0.092874,-0.044275
4.055198,1.305234,4.8763,0.044112,0.087398,0.037364
3.518821,9.794447,9.248096,0.044112,0.087398,0.037364
3.038702,9.14962,6.642741,-0.015086,-0.033045,-0.014655
4.535317,1.950061,7.481655,-0.015086,-0.033045,-0.014655
6.454004,2.681878,6.259783,0.023642,0.048681,0.021321
1.120015,8.417803,7.864613,0.023642,0.048681,0.021321
6.050913,3.837101,4.107258,-0.037307,-0.075638,-0.035278
1.523106,7.26258,10.017137,-0.037307,-0.075638,-0.035278
0.561596,4.469044,1.854532,0.043325,0.084124,0.039053
7.012423,6.630636,12.269863,0.043325,0.084124,0.039053
5.439271,10.251237,13.102605,-0.000122,0.002159,-0.000622
2.134749,0.848443,1.021791,-0.000122,0.002159,-0.000622
4.050192,6.224641,1.211633,-0.001563,0.000767,0.000196
3.523827,4.87504,12.912762,-0.001563,0.000767,0.000196
3.25934,5.531306,3.443297,-0.000307,-0.00021,0.000244
4.314679,5.568374,10.681099,-0.000307,-0.00021,0.000244
3.638857,5.343538,5.881183,-0.003907,0.008733,0.001135
3.935162,5.756143,8.243213,-0.003907,0.008733,0.001135
5.764399,6.218295,6.911756,-0.002641,0.006253,0.000486
1.80962,4.881386,7.21264,-0.002641,0.006253,0.000486
1.257966,7.224272,5.481744,-0.004725,0.009954,0.002284
6.316053,3.875408,8.642652,-0.004725,0.009954,0.002284
2.051955,7.920628,3.254803,0.003479,-0.006886,-0.000214
5.522064,3.179053,10.869592,0.003479,-0.006886,-0.000214
