X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.000304,0.006153,8.3e-05
2.87538,7.939936,13.90834,-0.000304,0.006153,8.3e-05
3.719169,3.171409,1.224242,-0.005816,-0.007822,-0.000719
3.85485,7.928272,12.900154,-0.005816,-0.007822,-0.000719
3.905538,2.495774,2.453079,0.007224,0.020776,0.00977
3.668481,8.603907,11.671317,0.007224,0.020776,0.00977
2.935222,2.524374,3.455308,0.001425,0.001651,0.003384
4.638797,8.575307,10.669088,0.001425,0.001651,0.003384
3.123484,1.861451,4.711497,0.049262,0.109094,0.049958
4.450535,9.23823,9.412899,0.049262,0.109094,0.049958
2.157608,1.918712,5.685533,-0.094115,-0.120375,-0.09317
5.416411,9.180969,8.438863,-0.094115,-0.120375,-0.09317
0.941986,2.639235,5.465655,0.102159,0.13945,0.064145
6.632033,8.460445,8.65874,0.102159,0.13945,0.064145
0.716085,3.282691,4.275831,-0.049045,-0.139083,-0.037525
6.857934,7.81699,9.848564,-0.049045,-0.139083,-0.037525
1.695335,3.253034,3.231222,-0.005002,0.001325,0.003044
5.878684,7.846646,10.893173,-0.005002,0.001325,0.003044
1.495953,3.915837,2.020092,-0.005426,-0.01231,-0.013372
6.078067,7.183844,12.104303,-0.005426,-0.01231,-0.013372
5.098186,7.196984,13.124433,0.004979,0.001176,0.000204
2.475833,3.902697,0.999962,0.004979,0.001176,0.000204
6.371443,10.62244,13.549097,-0.00144,0.002211,-0.001344
1.202576,0.47724,0.575299,-0.00144,0.002211,-0.001344
5.967171,7.163488,0.814803,-0.002337,-0.00067,0.000127
1.606848,3.936193,13.309592,-0.002337,-0.00067,0.000127
4.983276,6.594891,1.657242,0.002977,-0.004547,0.002133
2.590743,4.504789,12.467153,0.002977,-0.004547,0.002133
5.173897,6.492191,3.035826,0.002245,0.003093,0.000597
2.400122,4.60749,11.088569,0.002245,0.003093,0.000597
4.187287,5.905941,3.892689,0.014636,-0.032979,-0.010723
3.386732,5.19374,10.231706,0.014636,-0.032979,-0.010723
4.39932,5.810569,5.245598,-0.031116,0.030072,0.007019
3.1747,5.289111,8.878798,-0.031116,0.030072,0.007019
5.610011,6.298359,5.829263,0.019438,-0.026184,0.009024
1.964008,4.801322,8.295133,0.019438,-0.026184,0.009024
6.5866,6.858686,5.043521,8.8e-05,0.01964,-0.000803
0.987419,4.240994,9.080875,8.8e-05,0.01964,-0.000803
6.411273,6.979367,3.626882,-0.004225,0.000835,-0.003576
1.162747,4.120314,10.497514,-0.004225,0.000835,-0.003576
1.121506,7.547218,2.807259,-0.00233,0.005221,0.002182
6.452513,3.552463,11.317137,-0.00233,0.005221,0.002182
6.632662,3.445771,12.71628,0.002869,-0.001725,0.001632
0.941357,7.65391,1.408116,0.002869,-0.001725,0.001632
5.633376,2.607569,0.382961,-0.004481,-0.006321,-0.002629
1.940643,8.492112,13.741435,-0.004481,-0.006321,-0.002629
4.840773,1.945228,2.622035,-0.018905,-0.034614,-0.01519
2.733246,9.154452,11.502361,-0.018905,-0.034614,-0.01519
4.055198,1.305234,4.8763,-0.120358,-0.218321,-0.0719
3.518821,9.794447,9.248096,-0.120358,-0.218321,-0.0719
3.038702,9.14962,6.642741,0.108743,0.28114,0.117325
4.535317,1.950061,7.481655,0.108743,0.28114,0.117325
6.454004,2.681878,6.259783,-0.123147,-0.281979,-0.111459
1.120015,8.417803,7.864613,-0.123147,-0.281979,-0.111459
6.050913,3.837101,4.107258,0.128291,0.239602,0.12963
1.523106,7.26258,10.017137,0.128291,0.239602,0.12963
0.561596,4.469044,1.854532,0.012831,0.022518,0.002132
7.012423,6.630636,12.269863,0.012831,0.022518,0.002132
5.439271,10.251237,13.102605,0.002437,-0.003406,-0.002894
2.134749,0.848443,1.021791,0.002437,-0.003406,-0.002894
4.050192,6.224641,1.211633,-0.004145,0.006334,0.004821
3.523827,4.87504,12.912762,-0.004145,0.006334,0.004821
3.25934,5.531306,3.443297,-0.028974,0.067736,0.000277
4.314679,5.568374,10.681099,-0.028974,0.067736,0.000277
3.638857,5.343538,5.881183,0.023353,-0.066306,-0.013532
3.935162,5.756143,8.243213,0.023353,-0.066306,-0.013532
5.764399,6.218295,6.911756,-0.023752,0.049448,0.0111
1.80962,4.881386,7.21264,-0.023752,0.049448,0.0111
1.257966,7.224272,5.481744,0.022982,-0.025453,-0.021107
6.316053,3.875408,8.642652,0.022982,-0.025453,-0.021107
2.051955,7.920628,3.254803,0.004282,-0.011859,0.001527
5.522064,3.179053,10.869592,0.004282,-0.011859,0.001527
