X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.058903,-0.146788,-0.007945
2.87538,7.939936,13.90834,-0.058903,-0.146788,-0.007945
3.719169,3.171409,1.224242,-0.050092,-0.126892,0.002363
3.85485,7.928272,12.900154,-0.050092,-0.126892,0.002363
3.905538,2.495774,2.453079,-0.031365,-0.073012,0.029968
3.668481,8.603907,11.671317,-0.031365,-0.073012,0.029968
2.935222,2.524374,3.455308,-0.005233,-0.005755,0.054983
4.638797,8.575307,10.669088,-0.005233,-0.005755,0.054983
3.123484,1.861451,4.711497,0.031907,0.089315,0.099719
4.450535,9.23823,9.412899,0.031907,0.089315,0.099719
2.157608,1.918712,5.685533,0.06752,0.174518,0.130008
5.416411,9.180969,8.438863,0.06752,0.174518,0.130008
0.941986,2.639235,5.465655,0.062584,0.162579,0.115903
6.632033,8.460445,8.65874,0.062584,0.162579,0.115903
0.716085,3.282691,4.275831,0.022049,0.065867,0.072087
6.857934,7.81699,9.848564,0.022049,0.065867,0.072087
1.695335,3.253034,3.231222,-0.010707,-0.017963,0.043182
5.878684,7.846646,10.893173,-0.010707,-0.017963,0.043182
1.495953,3.915837,2.020092,-0.039194,-0.092121,0.008939
6.078067,7.183844,12.104303,-0.039194,-0.092121,0.008939
5.098186,7.196984,13.124433,-0.052773,-0.132717,-0.002671
2.475833,3.902697,0.999962,-0.052773,-0.132717,-0.002671
6.371443,10.62244,13.549097,0.069564,-0.146625,-0.075849
1.202576,0.47724,0.575299,0.069564,-0.146625,-0.075849
5.967171,7.163488,0.814803,0.065128,-0.136576,-0.074203
1.606848,3.936193,13.309592,0.065128,-0.136576,-0.074203
4.983276,6.594891,1.657242,0.055648,-0.113056,-0.069149
2.590743,4.504789,12.467153,0.055648,-0.113056,-0.069149
5.173897,6.492191,3.035826,0.017219,-0.024103,-0.056886
2.400122,4.60749,11.088569,0.017219,-0.024103,-0.056886
4.187287,5.905941,3.892689,-0.009259,0.03735,-0.045531
3.386732,5.19374,10.231706,-0.009259,0.03735,-0.045531
4.39932,5.810569,5.245598,-0.063564,0.160343,-0.028272
3.1747,5.289111,8.878798,-0.063564,0.160343,-0.028272
5.610011,6.298359,5.829263,-0.093225,0.226664,-0.021376
1.964008,4.801322,8.295133,-0.093225,0.226664,-0.021376
6.5866,6.858686,5.043521,-0.062833,0.158942,-0.032142
0.987419,4.240994,9.080875,-0.062833,0.158942,-0.032142
6.411273,6.979367,3.626882,-0.00572,0.027342,-0.050557
1.162747,4.120314,10.497514,-0.00572,0.027342,-0.050557
1.121506,7.547218,2.807259,0.022907,-0.038592,-0.0616
6.452513,3.552463,11.317137,0.022907,-0.038592,-0.0616
6.632662,3.445771,12.71628,0.056422,-0.116862,-0.071952
0.941357,7.65391,1.408116,0.056422,-0.116862,-0.071952
5.633376,2.607569,0.382961,-0.016785,-0.042214,-0.002381
1.940643,8.492112,13.741435,-0.016785,-0.042214,-0.002381
4.840773,1.945228,2.622035,-0.008264,-0.019013,0.011589
2.733246,9.154452,11.502361,-0.008264,-0.019013,0.011589
4.055198,1.305234,4.8763,0.009973,0.028343,0.032667
3.518821,9.794447,9.248096,0.009973,0.028343,0.032667
3.038702,9.14962,6.642741,0.028499,0.072879,0.047942
4.535317,1.950061,7.481655,0.028499,0.072879,0.047942
6.454004,2.681878,6.259783,0.026909,0.067086,0.040621
1.120015,8.417803,7.864613,0.026909,0.067086,0.040621
6.050913,3.837101,4.107258,0.005319,0.01635,0.017181
1.523106,7.26258,10.017137,0.005319,0.01635,0.017181
0.561596,4.469044,1.854532,-0.011702,-0.028143,-0.00033
7.012423,6.630636,12.269863,-0.011702,-0.028143,-0.00033
5.439271,10.251237,13.102605,0.019794,-0.041799,-0.021862
2.134749,0.848443,1.021791,0.019794,-0.041799,-0.021862
4.050192,6.224641,1.211633,0.019477,-0.040783,-0.020469
3.523827,4.87504,12.912762,0.019477,-0.040783,-0.020469
3.25934,5.531306,3.443297,0.003119,-0.002369,-0.014126
4.314679,5.568374,10.681099,0.003119,-0.002369,-0.014126
3.638857,5.343538,5.881183,-0.025195,0.061704,-0.00504
3.935162,5.756143,8.243213,-0.025195,0.061704,-0.00504
5.764399,6.218295,6.911756,-0.041147,0.097273,-0.001695
1.80962,4.881386,7.21264,-0.041147,0.097273,-0.001695
1.257966,7.224272,5.481744,-0.025366,0.062382,-0.007335
6.316053,3.875408,8.642652,-0.025366,0.062382,-0.007335
2.051955,7.920628,3.254803,0.002872,-0.002318,-0.017249
5.522064,3.179053,10.869592,0.002872,-0.002318,-0.017249
