X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,0.000388,-0.000274,0.000158
2.87538,7.939936,13.90834,0.000388,-0.000274,0.000158
3.719169,3.171409,1.224242,-7.6e-05,4.2e-05,2.6e-05
3.85485,7.928272,12.900154,-7.6e-05,4.2e-05,2.6e-05
3.905538,2.495774,2.453079,-0.000784,0.000447,2e-05
3.668481,8.603907,11.671317,-0.000784,0.000447,2e-05
2.935222,2.524374,3.455308,-9.2e-05,0.000236,-0.0005
4.638797,8.575307,10.669088,-9.2e-05,0.000236,-0.0005
3.123484,1.861451,4.711497,0.008634,-0.004945,0.001038
4.450535,9.23823,9.412899,0.008634,-0.004945,0.001038
2.157608,1.918712,5.685533,0.001574,-0.007231,0.013994
5.416411,9.180969,8.438863,0.001574,-0.007231,0.013994
0.941986,2.639235,5.465655,0.002177,0.000224,-0.003774
6.632033,8.460445,8.65874,0.002177,0.000224,-0.003774
0.716085,3.282691,4.275831,0.016761,-0.010079,0.003129
6.857934,7.81699,9.848564,0.016761,-0.010079,0.003129
1.695335,3.253034,3.231222,-0.000331,-0.000232,0.000609
5.878684,7.846646,10.893173,-0.000331,-0.000232,0.000609
1.495953,3.915837,2.020092,0.00173,-0.00098,0.000212
6.078067,7.183844,12.104303,0.00173,-0.00098,0.000212
5.098186,7.196984,13.124433,7e-06,-3.4e-05,-0.000141
2.475833,3.902697,0.999962,7e-06,-3.4e-05,-0.000141
6.371443,10.62244,13.549097,-0.000187,-7.6e-05,-1.6e-05
1.202576,0.47724,0.575299,-0.000187,-7.6e-05,-1.6e-05
5.967171,7.163488,0.814803,0.000177,5.5e-05,6.4e-05
1.606848,3.936193,13.309592,0.000177,5.5e-05,6.4e-05
4.983276,6.594891,1.657242,-0.002747,-0.001147,-0.000938
2.590743,4.504789,12.467153,-0.002747,-0.001147,-0.000938
5.173897,6.492191,3.035826,0.001974,0.001061,-0.001336
2.400122,4.60749,11.088569,0.001974,0.001061,-0.001336
4.187287,5.905941,3.892689,-0.048741,-0.019419,-0.025264
3.386732,5.19374,10.231706,-0.048741,-0.019419,-0.025264
4.39932,5.810569,5.245598,-0.031615,-0.020815,0.036205
3.1747,5.289111,8.878798,-0.031615,-0.020815,0.036205
5.610011,6.298359,5.829263,-0.013525,0.014532,-0.147333
1.964008,4.801322,8.295133,-0.013525,0.014532,-0.147333
6.5866,6.858686,5.043521,-0.100168,-0.039787,-0.040903
0.987419,4.240994,9.080875,-0.100168,-0.039787,-0.040903
6.411273,6.979367,3.626882,-0.000389,-0.000891,0.004519
1.162747,4.120314,10.497514,-0.000389,-0.000891,0.004519
1.121506,7.547218,2.807259,-0.001561,-0.000507,-0.001146
6.452513,3.552463,11.317137,-0.001561,-0.000507,-0.001146
6.632662,3.445771,12.71628,0.000302,0.00019,-0.000133
0.941357,7.65391,1.408116,0.000302,0.00019,-0.000133
5.633376,2.607569,0.382961,-0.001398,0.00084,-0.000268
1.940643,8.492112,13.741435,-0.001398,0.00084,-0.000268
4.840773,1.945228,2.622035,0.002398,-0.00147,0.000488
2.733246,9.154452,11.502361,0.002398,-0.00147,0.000488
4.055198,1.305234,4.8763,-0.027625,0.016351,-0.004877
3.518821,9.794447,9.248096,-0.027625,0.016351,-0.004877
3.038702,9.14962,6.642741,-0.007766,0.02421,-0.04617
4.535317,1.950061,7.481655,-0.007766,0.02421,-0.04617
6.454004,2.681878,6.259783,-0.008856,0.000316,0.01009
1.120015,8.417803,7.864613,-0.008856,0.000316,0.01009
6.050913,3.837101,4.107258,-0.05641,0.033614,-0.009982
1.523106,7.26258,10.017137,-0.05641,0.033614,-0.009982
0.561596,4.469044,1.854532,-0.006022,0.003665,-0.0012
7.012423,6.630636,12.269863,-0.006022,0.003665,-0.0012
5.439271,10.251237,13.102605,0.000431,0.000118,0.000251
2.134749,0.848443,1.021791,0.000431,0.000118,0.000251
4.050192,6.224641,1.211633,0.008135,0.003204,0.004285
3.523827,4.87504,12.912762,0.008135,0.003204,0.004285
3.25934,5.531306,3.443297,0.161292,0.065469,0.077443
4.314679,5.568374,10.681099,0.161292,0.065469,0.077443
3.638857,5.343538,5.881183,0.123608,0.075682,-0.107092
3.935162,5.756143,8.243213,0.123608,0.075682,-0.107092
5.764399,6.218295,6.911756,0.06552,-0.037983,0.485285
1.80962,4.881386,7.21264,0.06552,-0.037983,0.485285
1.257966,7.224272,5.481744,0.318115,0.124336,0.149581
6.316053,3.875408,8.642652,0.318115,0.124336,0.149581
2.051955,7.920628,3.254803,0.005704,0.002314,0.001734
5.522064,3.179053,10.869592,0.005704,0.002314,0.001734
