X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.002153,-0.000541,0.001035
2.87538,7.939936,13.90834,0.002153,0.000541,-0.001035
3.719169,3.171409,1.224242,0.00927,-0.011546,0.014606
3.85485,7.928272,12.900154,-0.00927,0.011546,-0.014606
3.905538,2.495774,2.453079,0.005929,-0.009855,0.015882
3.668481,8.603907,11.671317,-0.005929,0.009855,-0.015882
2.935222,2.524374,3.455308,-0.032532,0.040286,-0.054215
4.638797,8.575307,10.669088,0.032532,-0.040286,0.054215
3.123484,1.861451,4.711497,0.162508,-0.032221,-0.070502
4.450535,9.23823,9.412899,-0.162508,0.032221,0.070502
2.157608,1.918712,5.685533,0.181048,-0.20764,0.20883
5.416411,9.180969,8.438863,-0.181048,0.20764,-0.20883
0.941986,2.639235,5.465655,-0.301477,0.102768,0.119824
6.632033,8.460445,8.65874,0.301477,-0.102768,-0.119824
0.716085,3.282691,4.275831,-0.084531,0.098818,-0.114693
6.857934,7.81699,9.848564,0.084531,-0.098818,0.114693
1.695335,3.253034,3.231222,0.057827,-0.01611,-0.03383
5.878684,7.846646,10.893173,-0.057827,0.01611,0.03383
1.495953,3.915837,2.020092,-0.009447,-0.001193,0.016716
6.078067,7.183844,12.104303,0.009447,0.001193,-0.016716
5.098186,7.196984,13.124433,0.020223,-0.005562,-0.0094
2.475833,3.902697,0.999962,-0.020223,0.005562,0.0094
6.371443,10.62244,13.549097,0.000344,0.000383,0.000523
1.202576,0.47724,0.575299,-0.000344,-0.000383,-0.000523
5.967171,7.163488,0.814803,-0.001418,-0.000878,-0.000307
1.606848,3.936193,13.309592,0.001418,0.000878,0.000307
4.983276,6.594891,1.657242,0.000604,0.000623,0.00111
2.590743,4.504789,12.467153,-0.000604,-0.000623,-0.00111
5.173897,6.492191,3.035826,0.002778,0.000397,-0.000717
2.400122,4.60749,11.088569,-0.002778,-0.000397,0.000717
4.187287,5.905941,3.892689,-0.003644,0.001663,-0.003744
3.386732,5.19374,10.231706,0.003644,-0.001663,0.003744
4.39932,5.810569,5.245598,-0.008446,-0.007624,0.00049
3.1747,5.289111,8.878798,0.008446,0.007624,-0.00049
5.610011,6.298359,5.829263,0.00502,0.002514,0.009268
1.964008,4.801322,8.295133,-0.00502,-0.002514,-0.009268
6.5866,6.858686,5.043521,0.003047,0.005589,0.000361
0.987419,4.240994,9.080875,-0.003047,-0.005589,-0.000361
6.411273,6.979367,3.626882,-0.000271,-0.001272,-0.001906
1.162747,4.120314,10.497514,0.000271,0.001272,0.001906
1.121506,7.547218,2.807259,-0.000411,0.001965,9.9e-05
6.452513,3.552463,11.317137,0.000411,-0.001965,-9.9e-05
6.632662,3.445771,12.71628,1.1e-05,0.000221,0.001038
0.941357,7.65391,1.408116,-1.1e-05,-0.000221,-0.001038
5.633376,2.607569,0.382961,-0.000126,0.000854,0.002402
1.940643,8.492112,13.741435,0.000126,-0.000854,-0.002402
4.840773,1.945228,2.622035,-0.009906,-0.011438,0.042375
2.733246,9.154452,11.502361,0.009906,0.011438,-0.042375
4.055198,1.305234,4.8763,0.100466,0.010043,-0.225411
3.518821,9.794447,9.248096,-0.100466,-0.010043,0.225411
3.038702,9.14962,6.642741,0.170029,-0.058498,0.04842
4.535317,1.950061,7.481655,-0.170029,0.058498,-0.04842
6.454004,2.681878,6.259783,-0.163173,0.0957,-0.032586
1.120015,8.417803,7.864613,0.163173,-0.0957,0.032586
6.050913,3.837101,4.107258,0.029655,0.07319,-0.215825
1.523106,7.26258,10.017137,-0.029655,-0.07319,0.215825
0.561596,4.469044,1.854532,-0.016217,-0.012896,0.03893
7.012423,6.630636,12.269863,0.016217,0.012896,-0.03893
5.439271,10.251237,13.102605,0.000738,-0.000549,-0.00049
2.134749,0.848443,1.021791,-0.000738,0.000549,0.00049
4.050192,6.224641,1.211633,-0.000283,-0.000628,0.001952
3.523827,4.87504,12.912762,0.000283,0.000628,-0.001952
3.25934,5.531306,3.443297,0.003229,-0.00267,-0.007562
4.314679,5.568374,10.681099,-0.003229,0.00267,0.007562
3.638857,5.343538,5.881183,-0.008776,0.001914,-0.004039
3.935162,5.756143,8.243213,0.008776,-0.001914,0.004039
5.764399,6.218295,6.911756,0.008097,-0.000473,0.001862
1.80962,4.881386,7.21264,-0.008097,0.000473,-0.001862
1.257966,7.224272,5.481744,0.007604,-0.003645,-0.009697
6.316053,3.875408,8.642652,-0.007604,0.003645,0.009697
2.051955,7.920628,3.254803,0.000464,-0.005464,0.003881
5.522064,3.179053,10.869592,-0.000464,0.005464,-0.003881
