X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.033533,-0.069234,-0.040398
2.87538,7.939936,13.90834,0.033533,0.069234,0.040398
3.719169,3.171409,1.224242,-0.04429,-0.107141,-0.050273
3.85485,7.928272,12.900154,0.04429,0.107141,0.050273
3.905538,2.495774,2.453079,-0.07038,-0.174132,-0.081552
3.668481,8.603907,11.671317,0.07038,0.174132,0.081552
2.935222,2.524374,3.455308,-0.037818,-0.1222,-0.050557
4.638797,8.575307,10.669088,0.037818,0.1222,0.050557
3.123484,1.861451,4.711497,-0.017717,-0.088544,-0.034447
4.450535,9.23823,9.412899,0.017717,0.088544,0.034447
2.157608,1.918712,5.685533,0.060723,0.062574,0.035932
5.416411,9.180969,8.438863,-0.060723,-0.062574,-0.035932
0.941986,2.639235,5.465655,0.106547,0.152379,0.080736
6.632033,8.460445,8.65874,-0.106547,-0.152379,-0.080736
0.716085,3.282691,4.275831,0.063966,0.07526,0.046707
6.857934,7.81699,9.848564,-0.063966,-0.07526,-0.046707
1.695335,3.253034,3.231222,-0.000878,-0.045959,-0.010395
5.878684,7.846646,10.893173,0.000878,0.045959,0.010395
1.495953,3.915837,2.020092,-0.003019,-0.035548,-0.004535
6.078067,7.183844,12.104303,0.003019,0.035548,0.004535
5.098186,7.196984,13.124433,0.010129,0.035874,0.010783
2.475833,3.902697,0.999962,-0.010129,-0.035874,-0.010783
6.371443,10.62244,13.549097,-0.068771,0.150134,0.022362
1.202576,0.47724,0.575299,0.068771,-0.150134,-0.022362
5.967171,7.163488,0.814803,-0.061423,0.130977,0.019412
1.606848,3.936193,13.309592,0.061423,-0.130977,-0.019412
4.983276,6.594891,1.657242,-0.111361,0.239468,0.035427
2.590743,4.504789,12.467153,0.111361,-0.239468,-0.035427
5.173897,6.492191,3.035826,-0.073207,0.156655,0.023837
2.400122,4.60749,11.088569,0.073207,-0.156655,-0.023837
4.187287,5.905941,3.892689,-0.094797,0.202197,0.030834
3.386732,5.19374,10.231706,0.094797,-0.202197,-0.030834
4.39932,5.810569,5.245598,-0.027305,0.063243,0.010315
3.1747,5.289111,8.878798,0.027305,-0.063243,-0.010315
5.610011,6.298359,5.829263,0.061988,-0.125454,-0.018678
1.964008,4.801322,8.295133,-0.061988,0.125454,0.018678
6.5866,6.858686,5.043521,0.078083,-0.161022,-0.024231
0.987419,4.240994,9.080875,-0.078083,0.161022,0.024231
6.411273,6.979367,3.626882,0.010186,-0.021437,-0.00354
1.162747,4.120314,10.497514,-0.010186,0.021437,0.00354
1.121506,7.547218,2.807259,0.038017,-0.082702,-0.013425
6.452513,3.552463,11.317137,-0.038017,0.082702,0.013425
6.632662,3.445771,12.71628,-0.011785,0.02691,0.004982
0.941357,7.65391,1.408116,0.011785,-0.02691,-0.004982
5.633376,2.607569,0.382961,-0.015248,-0.032058,-0.019881
1.940643,8.492112,13.741435,0.015248,0.032058,0.019881
4.840773,1.945228,2.622035,-0.024498,-0.059218,-0.029356
2.733246,9.154452,11.502361,0.024498,0.059218,0.029356
4.055198,1.305234,4.8763,-0.013866,-0.042718,-0.017994
3.518821,9.794447,9.248096,0.013866,0.042718,0.017994
3.038702,9.14962,6.642741,0.022666,0.0323,0.016962
4.535317,1.950061,7.481655,-0.022666,-0.0323,-0.016962
6.454004,2.681878,6.259783,0.05013,0.077791,0.040112
1.120015,8.417803,7.864613,-0.05013,-0.077791,-0.040112
6.050913,3.837101,4.107258,0.024975,0.034554,0.019021
1.523106,7.26258,10.017137,-0.024975,-0.034554,-0.019021
0.561596,4.469044,1.854532,0.006231,0.004743,0.007471
7.012423,6.630636,12.269863,-0.006231,-0.004743,-0.007471
5.439271,10.251237,13.102605,-0.03242,0.070912,0.010168
2.134749,0.848443,1.021791,0.03242,-0.070912,-0.010168
4.050192,6.224641,1.211633,-0.045101,0.096554,0.014389
3.523827,4.87504,12.912762,0.045101,-0.096554,-0.014389
3.25934,5.531306,3.443297,-0.042422,0.089281,0.01378
4.314679,5.568374,10.681099,0.042422,-0.089281,-0.01378
3.638857,5.343538,5.881183,-0.010376,0.023378,0.00376
3.935162,5.756143,8.243213,0.010376,-0.023378,-0.00376
5.764399,6.218295,6.911756,0.032341,-0.068968,-0.010032
1.80962,4.881386,7.21264,-0.032341,0.068968,0.010032
1.257966,7.224272,5.481744,0.041383,-0.086073,-0.013715
6.316053,3.875408,8.642652,-0.041383,0.086073,0.013715
2.051955,7.920628,3.254803,0.025621,-0.055435,-0.008379
5.522064,3.179053,10.869592,-0.025621,0.055435,0.008379
