X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.027922,-0.03629,0.036671
2.87538,7.939936,13.90834,0.027922,0.03629,-0.036671
3.719169,3.171409,1.224242,-0.074232,-0.039839,-0.009072
3.85485,7.928272,12.900154,0.074232,0.039839,0.009072
3.905538,2.495774,2.453079,-0.136519,-0.057197,-0.009185
3.668481,8.603907,11.671317,0.136519,0.057197,0.009185
2.935222,2.524374,3.455308,-0.164333,-0.024121,-0.037431
4.638797,8.575307,10.669088,0.164333,0.024121,0.037431
3.123484,1.861451,4.711497,-0.190825,0.030077,-0.004813
4.450535,9.23823,9.412899,0.190825,-0.030077,0.004813
2.157608,1.918712,5.685533,-0.197847,0.100568,-0.016172
5.416411,9.180969,8.438863,0.197847,-0.100568,0.016172
0.941986,2.639235,5.465655,-0.199883,0.07887,-0.079137
6.632033,8.460445,8.65874,0.199883,-0.07887,0.079137
0.716085,3.282691,4.275831,-0.180093,0.01412,-0.117843
6.857934,7.81699,9.848564,0.180093,-0.01412,0.117843
1.695335,3.253034,3.231222,-0.149321,-0.014059,-0.087466
5.878684,7.846646,10.893173,0.149321,0.014059,0.087466
1.495953,3.915837,2.020092,-0.093298,-0.009503,-0.094122
6.078067,7.183844,12.104303,0.093298,0.009503,0.094122
5.098186,7.196984,13.124433,0.04646,0.005208,0.048397
2.475833,3.902697,0.999962,-0.04646,-0.005208,-0.048397
6.371443,10.62244,13.549097,-0.021234,0.020618,0.02874
1.202576,0.47724,0.575299,0.021234,-0.020618,-0.02874
5.967171,7.163488,0.814803,0.026962,-0.021982,0.019622
1.606848,3.936193,13.309592,-0.026962,0.021982,-0.019622
4.983276,6.594891,1.657242,0.055144,-0.045043,0.038037
2.590743,4.504789,12.467153,-0.055144,0.045043,-0.038037
5.173897,6.492191,3.035826,0.094141,-0.067008,0.031349
2.400122,4.60749,11.088569,-0.094141,0.067008,-0.031349
4.187287,5.905941,3.892689,0.116984,-0.079348,0.050203
3.386732,5.19374,10.231706,-0.116984,0.079348,-0.050203
4.39932,5.810569,5.245598,0.144282,-0.076126,0.04644
3.1747,5.289111,8.878798,-0.144282,0.076126,-0.04644
5.610011,6.298359,5.829263,0.151905,-0.06644,0.022777
1.964008,4.801322,8.295133,-0.151905,0.06644,-0.022777
6.5866,6.858686,5.043521,0.138798,-0.072604,0.0014
0.987419,4.240994,9.080875,-0.138798,0.072604,-0.0014
6.411273,6.979367,3.626882,0.109409,-0.072559,0.004593
1.162747,4.120314,10.497514,-0.109409,0.072559,-0.004593
1.121506,7.547218,2.807259,0.090836,-0.070745,-0.017046
6.452513,3.552463,11.317137,-0.090836,0.070745,0.017046
6.632662,3.445771,12.71628,-0.048129,0.040736,0.009606
0.941357,7.65391,1.408116,0.048129,-0.040736,-0.009606
5.633376,2.607569,0.382961,-0.01383,-0.017604,0.01898
1.940643,8.492112,13.741435,0.01383,0.017604,-0.01898
4.840773,1.945228,2.622035,-0.043699,-0.021063,0.006958
2.733246,9.154452,11.502361,0.043699,0.021063,-0.006958
4.055198,1.305234,4.8763,-0.056446,0.009289,0.010127
3.518821,9.794447,9.248096,0.056446,-0.009289,-0.010127
3.038702,9.14962,6.642741,-0.057212,0.05086,0.007041
4.535317,1.950061,7.481655,0.057212,-0.05086,-0.007041
6.454004,2.681878,6.259783,-0.061017,0.035182,-0.026763
1.120015,8.417803,7.864613,0.061017,-0.035182,0.026763
6.050913,3.837101,4.107258,-0.051307,0.000825,-0.046865
1.523106,7.26258,10.017137,0.051307,-0.000825,0.046865
0.561596,4.469044,1.854532,-0.022338,0.001805,-0.036817
7.012423,6.630636,12.269863,0.022338,-0.001805,0.036817
5.439271,10.251237,13.102605,-0.010779,0.01023,0.014588
2.134749,0.848443,1.021791,0.010779,-0.01023,-0.014588
4.050192,6.224641,1.211633,0.012192,-0.011168,0.017076
3.523827,4.87504,12.912762,-0.012192,0.011168,-0.017076
3.25934,5.531306,3.443297,0.032068,-0.025397,0.019646
4.314679,5.568374,10.681099,-0.032068,0.025397,-0.019646
3.638857,5.343538,5.881183,0.046247,-0.024327,0.017495
3.935162,5.756143,8.243213,-0.046247,0.024327,-0.017495
5.764399,6.218295,6.911756,0.047681,-0.016836,0.006217
1.80962,4.881386,7.21264,-0.047681,0.016836,-0.006217
1.257966,7.224272,5.481744,0.042328,-0.020129,-0.005182
6.316053,3.875408,8.642652,-0.042328,0.020129,0.005182
2.051955,7.920628,3.254803,0.030263,-0.02352,-0.011029
5.522064,3.179053,10.869592,-0.030263,0.02352,0.011029
