X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,0.080628,0.160099,0.07802
2.87538,7.939936,13.90834,-0.080628,-0.160099,-0.07802
3.719169,3.171409,1.224242,0.040201,0.077691,0.039868
3.85485,7.928272,12.900154,-0.040201,-0.077691,-0.039868
3.905538,2.495774,2.453079,0.040799,0.08421,0.043772
3.668481,8.603907,11.671317,-0.040799,-0.08421,-0.043772
2.935222,2.524374,3.455308,-0.007607,-0.003604,0.000185
4.638797,8.575307,10.669088,0.007607,0.003604,-0.000185
3.123484,1.861451,4.711497,-0.056959,-0.084101,-0.035238
4.450535,9.23823,9.412899,0.056959,0.084101,0.035238
2.157608,1.918712,5.685533,-0.051521,-0.066253,-0.030692
5.416411,9.180969,8.438863,0.051521,0.066253,0.030692
0.941986,2.639235,5.465655,0.014206,0.060578,0.019679
6.632033,8.460445,8.65874,-0.014206,-0.060578,-0.019679
0.716085,3.282691,4.275831,0.036039,0.088067,0.030511
6.857934,7.81699,9.848564,-0.036039,-0.088067,-0.030511
1.695335,3.253034,3.231222,-0.000247,0.007089,-0.000105
5.878684,7.846646,10.893173,0.000247,-0.007089,0.000105
1.495953,3.915837,2.020092,-0.027911,-0.054576,-0.029334
6.078067,7.183844,12.104303,0.027911,0.054576,0.029334
5.098186,7.196984,13.124433,0.032545,0.066849,0.032818
2.475833,3.902697,0.999962,-0.032545,-0.066849,-0.032818
6.371443,10.62244,13.549097,-0.137503,0.29757,0.043472
1.202576,0.47724,0.575299,0.137503,-0.29757,-0.043472
5.967171,7.163488,0.814803,-0.061819,0.142751,0.022536
1.606848,3.936193,13.309592,0.061819,-0.142751,-0.022536
4.983276,6.594891,1.657242,-0.057749,0.135499,0.022818
2.590743,4.504789,12.467153,0.057749,-0.135499,-0.022818
5.173897,6.492191,3.035826,-0.003229,0.013401,0.005905
2.400122,4.60749,11.088569,0.003229,-0.013401,-0.005905
4.187287,5.905941,3.892689,0.073353,-0.156118,-0.02168
3.386732,5.19374,10.231706,-0.073353,0.156118,0.02168
4.39932,5.810569,5.245598,0.057009,-0.135672,-0.017023
3.1747,5.289111,8.878798,-0.057009,0.135672,0.017023
5.610011,6.298359,5.829263,-0.06651,0.124002,0.022619
1.964008,4.801322,8.295133,0.06651,-0.124002,-0.022619
6.5866,6.858686,5.043521,-0.094715,0.191371,0.033928
0.987419,4.240994,9.080875,0.094715,-0.191371,-0.033928
6.411273,6.979367,3.626882,-0.016115,0.038877,0.010628
1.162747,4.120314,10.497514,0.016115,-0.038877,-0.010628
1.121506,7.547218,2.807259,0.058404,-0.118818,-0.011959
6.452513,3.552463,11.317137,-0.058404,0.118818,0.011959
6.632662,3.445771,12.71628,-0.062837,0.126741,0.014259
0.941357,7.65391,1.408116,0.062837,-0.126741,-0.014259
5.633376,2.607569,0.382961,0.036643,0.072157,0.034428
1.940643,8.492112,13.741435,-0.036643,-0.072157,-0.034428
4.840773,1.945228,2.622035,0.019261,0.03906,0.020375
2.733246,9.154452,11.502361,-0.019261,-0.03906,-0.020375
4.055198,1.305234,4.8763,-0.025997,-0.041596,-0.015662
3.518821,9.794447,9.248096,0.025997,0.041596,0.015662
3.038702,9.14962,6.642741,-0.022518,-0.03505,-0.015781
4.535317,1.950061,7.481655,0.022518,0.03505,0.015781
6.454004,2.681878,6.259783,0.010831,0.033757,0.011196
1.120015,8.417803,7.864613,-0.010831,-0.033757,-0.011196
6.050913,3.837101,4.107258,0.021051,0.045188,0.016305
1.523106,7.26258,10.017137,-0.021051,-0.045188,-0.016305
0.561596,4.469044,1.854532,-0.010566,-0.020801,-0.011267
7.012423,6.630636,12.269863,0.010566,0.020801,0.011267
5.439271,10.251237,13.102605,-0.061776,0.131399,0.020522
2.134749,0.848443,1.021791,0.061776,-0.131399,-0.020522
4.050192,6.224641,1.211633,-0.021903,0.04997,0.008352
3.523827,4.87504,12.912762,0.021903,-0.04997,-0.008352
3.25934,5.531306,3.443297,0.039544,-0.082267,-0.012894
4.314679,5.568374,10.681099,-0.039544,0.082267,0.012894
3.638857,5.343538,5.881183,0.036279,-0.080886,-0.011587
3.935162,5.756143,8.243213,-0.036279,0.080886,0.011587
5.764399,6.218295,6.911756,-0.032966,0.064479,0.010695
1.80962,4.881386,7.21264,0.032966,-0.064479,-0.010695
1.257966,7.224272,5.481744,-0.045468,0.0933,0.016314
6.316053,3.875408,8.642652,0.045468,-0.0933,-0.016314
2.051955,7.920628,3.254803,0.028279,-0.058967,-0.006488
5.522064,3.179053,10.869592,-0.028279,0.058967,0.006488
