X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.008699,0.002493,0.003302
2.87538,7.939936,13.90834,-0.008699,0.002493,0.003302
3.719169,3.171409,1.224242,0.015041,0.037404,-0.094079
3.85485,7.928272,12.900154,0.015041,0.037404,-0.094079
3.905538,2.495774,2.453079,0.060148,-0.022818,-0.01697
3.668481,8.603907,11.671317,0.060148,-0.022818,-0.01697
2.935222,2.524374,3.455308,-0.067369,0.015967,0.039035
4.638797,8.575307,10.669088,-0.067369,0.015967,0.039035
3.123484,1.861451,4.711497,0.005786,-0.040085,0.083354
4.450535,9.23823,9.412899,0.005786,-0.040085,0.083354
2.157608,1.918712,5.685533,-0.034806,0.025059,-0.017785
5.416411,9.180969,8.438863,-0.034806,0.025059,-0.017785
0.941986,2.639235,5.465655,-0.049917,0.028301,-0.004078
6.632033,8.460445,8.65874,-0.049917,0.028301,-0.004078
0.716085,3.282691,4.275831,0.060663,-0.002908,-0.063546
6.857934,7.81699,9.848564,0.060663,-0.002908,-0.063546
1.695335,3.253034,3.231222,-0.03494,0.047188,-0.063358
5.878684,7.846646,10.893173,-0.03494,0.047188,-0.063358
1.495953,3.915837,2.020092,0.0391,-0.041249,0.046995
6.078067,7.183844,12.104303,0.0391,-0.041249,0.046995
5.098186,7.196984,13.124433,-0.046354,-0.014827,0.081018
2.475833,3.902697,0.999962,-0.046354,-0.014827,0.081018
6.371443,10.62244,13.549097,0.02079,0.009307,0.000263
1.202576,0.47724,0.575299,0.02079,0.009307,0.000263
5.967171,7.163488,0.814803,0.081168,0.057461,-0.148474
1.606848,3.936193,13.309592,0.081168,0.057461,-0.148474
4.983276,6.594891,1.657242,-0.069766,-0.015273,-0.119905
2.590743,4.504789,12.467153,-0.069766,-0.015273,-0.119905
5.173897,6.492191,3.035826,0.072627,0.012716,0.154143
2.400122,4.60749,11.088569,0.072627,0.012716,0.154143
4.187287,5.905941,3.892689,-0.119056,-0.071589,0.104056
3.386732,5.19374,10.231706,-0.119056,-0.071589,0.104056
4.39932,5.810569,5.245598,0.096032,0.041295,0.033492
3.1747,5.289111,8.878798,0.096032,0.041295,0.033492
5.610011,6.298359,5.829263,0.063815,0.021894,0.056296
1.964008,4.801322,8.295133,0.063815,0.021894,0.056296
6.5866,6.858686,5.043521,-0.005704,0.021375,-0.17319
0.987419,4.240994,9.080875,-0.005704,0.021375,-0.17319
6.411273,6.979367,3.626882,0.128273,0.067379,-0.0537
1.162747,4.120314,10.497514,0.128273,0.067379,-0.0537
1.121506,7.547218,2.807259,-0.113148,-0.053208,0.003361
6.452513,3.552463,11.317137,-0.113148,-0.053208,0.003361
6.632662,3.445771,12.71628,-0.033998,-0.041433,0.191282
0.941357,7.65391,1.408116,-0.033998,-0.041433,0.191282
5.633376,2.607569,0.382961,-0.001442,0.003947,-0.005098
1.940643,8.492112,13.741435,-0.001442,0.003947,-0.005098
4.840773,1.945228,2.622035,0.013932,-0.012885,0.010717
2.733246,9.154452,11.502361,0.013932,-0.012885,0.010717
4.055198,1.305234,4.8763,0.034947,0.014268,-0.073418
3.518821,9.794447,9.248096,0.034947,0.014268,-0.073418
3.038702,9.14962,6.642741,0.104212,-0.029635,-0.043683
4.535317,1.950061,7.481655,0.104212,-0.029635,-0.043683
6.454004,2.681878,6.259783,0.057542,-0.06226,0.069737
1.120015,8.417803,7.864613,0.057542,-0.06226,0.069737
6.050913,3.837101,4.107258,-0.015431,-0.027569,0.079929
1.523106,7.26258,10.017137,-0.015431,-0.027569,0.079929
0.561596,4.469044,1.854532,0.023472,-0.005279,-0.01553
7.012423,6.630636,12.269863,0.023472,-0.005279,-0.01553
5.439271,10.251237,13.102605,0.005306,0.001099,0.012225
2.134749,0.848443,1.021791,0.005306,0.001099,0.012225
4.050192,6.224641,1.211633,-0.042124,-0.021346,0.011069
3.523827,4.87504,12.912762,-0.042124,-0.021346,0.011069
3.25934,5.531306,3.443297,0.028764,0.035264,-0.149936
4.314679,5.568374,10.681099,0.028764,0.035264,-0.149936
3.638857,5.343538,5.881183,-0.111485,-0.028647,-0.182322
3.935162,5.756143,8.243213,-0.111485,-0.028647,-0.182322
5.764399,6.218295,6.911756,-0.209962,-0.102174,0.039761
1.80962,4.881386,7.21264,-0.209962,-0.102174,0.039761
1.257966,7.224272,5.481744,-0.064686,-0.046873,0.125506
6.316053,3.875408,8.642652,-0.064686,-0.046873,0.125506
2.051955,7.920628,3.254803,-0.029521,-0.010651,-0.023402
5.522064,3.179053,10.869592,-0.029521,-0.010651,-0.023402
