X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.010214,-0.001144,0.05862
2.87538,7.939936,13.90834,-0.010214,-0.001144,0.05862
3.719169,3.171409,1.224242,-0.038841,0.043511,0.017296
3.85485,7.928272,12.900154,-0.038841,0.043511,0.017296
3.905538,2.495774,2.453079,-0.161448,0.045708,-0.023009
3.668481,8.603907,11.671317,-0.161448,0.045708,-0.023009
2.935222,2.524374,3.455308,-0.10181,-0.014183,-0.026693
4.638797,8.575307,10.669088,-0.10181,-0.014183,-0.026693
3.123484,1.861451,4.711497,-0.026022,0.154827,-0.022038
4.450535,9.23823,9.412899,-0.026022,0.154827,-0.022038
2.157608,1.918712,5.685533,0.028527,0.076948,0.019563
5.416411,9.180969,8.438863,0.028527,0.076948,0.019563
0.941986,2.639235,5.465655,0.040583,0.055026,0.019639
6.632033,8.460445,8.65874,0.040583,0.055026,0.019639
0.716085,3.282691,4.275831,0.153829,0.039244,0.003521
6.857934,7.81699,9.848564,0.153829,0.039244,0.003521
1.695335,3.253034,3.231222,0.034837,-0.108807,-0.013395
5.878684,7.846646,10.893173,0.034837,-0.108807,-0.013395
1.495953,3.915837,2.020092,0.117644,-0.107991,0.023562
6.078067,7.183844,12.104303,0.117644,-0.107991,0.023562
5.098186,7.196984,13.124433,0.042192,-0.02355,0.024583
2.475833,3.902697,0.999962,0.042192,-0.02355,0.024583
6.371443,10.62244,13.549097,-0.01092,-0.018296,0.034362
1.202576,0.47724,0.575299,-0.01092,-0.018296,0.034362
5.967171,7.163488,0.814803,0.030454,0.001823,0.022984
1.606848,3.936193,13.309592,0.030454,0.001823,0.022984
4.983276,6.594891,1.657242,0.084253,0.052447,0.056918
2.590743,4.504789,12.467153,0.084253,0.052447,0.056918
5.173897,6.492191,3.035826,0.026024,0.063033,0.034099
2.400122,4.60749,11.088569,0.026024,0.063033,0.034099
4.187287,5.905941,3.892689,0.098999,-0.016758,-0.01074
3.386732,5.19374,10.231706,0.098999,-0.016758,-0.01074
4.39932,5.810569,5.245598,0.028356,-0.033654,-0.009299
3.1747,5.289111,8.878798,0.028356,-0.033654,-0.009299
5.610011,6.298359,5.829263,0.016458,-0.043265,-0.01201
1.964008,4.801322,8.295133,0.016458,-0.043265,-0.01201
6.5866,6.858686,5.043521,-0.024557,-0.070839,-0.070078
0.987419,4.240994,9.080875,-0.024557,-0.070839,-0.070078
6.411273,6.979367,3.626882,-0.064636,0.012297,-0.013371
1.162747,4.120314,10.497514,-0.064636,0.012297,-0.013371
1.121506,7.547218,2.807259,-0.105822,-0.021647,-0.032774
6.452513,3.552463,11.317137,-0.105822,-0.021647,-0.032774
6.632662,3.445771,12.71628,-0.028203,-0.028982,-0.006215
0.941357,7.65391,1.408116,-0.028203,-0.028982,-0.006215
5.633376,2.607569,0.382961,-0.041934,-0.067368,0.014104
1.940643,8.492112,13.741435,-0.041934,-0.067368,0.014104
4.840773,1.945228,2.622035,-0.007539,0.095769,0.038023
2.733246,9.154452,11.502361,-0.007539,0.095769,0.038023
4.055198,1.305234,4.8763,-0.092442,-0.125596,-0.106035
3.518821,9.794447,9.248096,-0.092442,-0.125596,-0.106035
3.038702,9.14962,6.642741,-0.081152,-0.203003,-0.099758
4.535317,1.950061,7.481655,-0.081152,-0.203003,-0.099758
6.454004,2.681878,6.259783,-0.115143,-0.182852,-0.105455
1.120015,8.417803,7.864613,-0.115143,-0.182852,-0.105455
6.050913,3.837101,4.107258,-0.027624,-0.137604,-0.085451
1.523106,7.26258,10.017137,-0.027624,-0.137604,-0.085451
0.561596,4.469044,1.854532,0.079409,0.057728,0.055569
7.012423,6.630636,12.269863,0.079409,0.057728,0.055569
5.439271,10.251237,13.102605,-0.026545,0.026049,0.032958
2.134749,0.848443,1.021791,-0.026545,0.026049,0.032958
4.050192,6.224641,1.211633,0.051797,-0.046611,0.012615
3.523827,4.87504,12.912762,0.051797,-0.046611,0.012615
3.25934,5.531306,3.443297,-0.013673,0.098751,-0.001392
4.314679,5.568374,10.681099,-0.013673,0.098751,-0.001392
3.638857,5.343538,5.881183,-0.068206,0.126619,0.004529
3.935162,5.756143,8.243213,-0.068206,0.126619,0.004529
5.764399,6.218295,6.911756,-0.047792,0.12875,0.014162
1.80962,4.881386,7.21264,-0.047792,0.12875,0.014162
1.257966,7.224272,5.481744,-0.052838,0.09837,-0.022822
6.316053,3.875408,8.642652,-0.052838,0.09837,-0.022822
2.051955,7.920628,3.254803,-0.00807,-0.060352,-0.013105
5.522064,3.179053,10.869592,-0.00807,-0.060352,-0.013105
