X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,0.013402,0.011482,-0.03803
2.87538,7.939936,13.90834,-0.013402,-0.011482,0.03803
3.719169,3.171409,1.224242,0.023462,-0.043443,-0.027435
3.85485,7.928272,12.900154,-0.023462,0.043443,0.027435
3.905538,2.495774,2.453079,0.046178,-0.086177,-0.053762
3.668481,8.603907,11.671317,-0.046178,0.086177,0.053762
2.935222,2.524374,3.455308,0.057184,-0.13559,-0.040986
4.638797,8.575307,10.669088,-0.057184,0.13559,0.040986
3.123484,1.861451,4.711497,0.077641,-0.178008,-0.066189
4.450535,9.23823,9.412899,-0.077641,0.178008,0.066189
2.157608,1.918712,5.685533,0.088967,-0.219163,-0.051687
5.416411,9.180969,8.438863,-0.088967,0.219163,0.051687
0.941986,2.639235,5.465655,0.084066,-0.215634,-0.008895
6.632033,8.460445,8.65874,-0.084066,0.215634,0.008895
0.716085,3.282691,4.275831,0.061912,-0.18193,0.013515
6.857934,7.81699,9.848564,-0.061912,0.18193,-0.013515
1.695335,3.253034,3.231222,0.046327,-0.142479,-0.001602
5.878684,7.846646,10.893173,-0.046327,0.142479,0.001602
1.495953,3.915837,2.020092,0.021754,-0.105393,0.022399
6.078067,7.183844,12.104303,-0.021754,0.105393,-0.022399
5.098186,7.196984,13.124433,-0.010061,0.054483,-0.010927
2.475833,3.902697,0.999962,0.010061,-0.054483,0.010927
6.371443,10.62244,13.549097,-0.009759,0.024279,0.000581
1.202576,0.47724,0.575299,0.009759,-0.024279,-0.000581
5.967171,7.163488,0.814803,0.014406,-0.036219,-0.006756
1.606848,3.936193,13.309592,-0.014406,0.036219,0.006756
4.983276,6.594891,1.657242,0.029481,-0.073464,-0.013579
2.590743,4.504789,12.467153,-0.029481,0.073464,0.013579
5.173897,6.492191,3.035826,0.047783,-0.121203,-0.019311
2.400122,4.60749,11.088569,-0.047783,0.121203,0.019311
4.187287,5.905941,3.892689,0.060052,-0.15257,-0.025968
3.386732,5.19374,10.231706,-0.060052,0.15257,0.025968
4.39932,5.810569,5.245598,0.06747,-0.177828,-0.02857
3.1747,5.289111,8.878798,-0.06747,0.177828,0.02857
5.610011,6.298359,5.829263,0.063741,-0.172154,-0.025282
1.964008,4.801322,8.295133,-0.063741,0.172154,0.025282
6.5866,6.858686,5.043521,0.059605,-0.158328,-0.021175
0.987419,4.240994,9.080875,-0.059605,0.158328,0.021175
6.411273,6.979367,3.626882,0.052414,-0.133821,-0.018418
1.162747,4.120314,10.497514,-0.052414,0.133821,0.018418
1.121506,7.547218,2.807259,0.043827,-0.110728,-0.013365
6.452513,3.552463,11.317137,-0.043827,0.110728,0.013365
6.632662,3.445771,12.71628,-0.024059,0.059917,0.007128
0.941357,7.65391,1.408116,0.024059,-0.059917,-0.007128
5.633376,2.607569,0.382961,0.006875,0.005746,-0.019826
1.940643,8.492112,13.741435,-0.006875,-0.005746,0.019826
4.840773,1.945228,2.622035,0.016152,-0.022664,-0.024149
2.733246,9.154452,11.502361,-0.016152,0.022664,0.024149
4.055198,1.305234,4.8763,0.024251,-0.050564,-0.027138
3.518821,9.794447,9.248096,-0.024251,0.050564,0.027138
3.038702,9.14962,6.642741,0.030041,-0.074351,-0.021404
4.535317,1.950061,7.481655,-0.030041,0.074351,0.021404
6.454004,2.681878,6.259783,0.027733,-0.069649,0.001021
1.120015,8.417803,7.864613,-0.027733,0.069649,-0.001021
6.050913,3.837101,4.107258,0.016333,-0.052398,0.012753
1.523106,7.26258,10.017137,-0.016333,0.052398,-0.012753
0.561596,4.469044,1.854532,0.003641,-0.032227,0.015319
7.012423,6.630636,12.269863,-0.003641,0.032227,-0.015319
5.439271,10.251237,13.102605,-0.00505,0.012491,0.000252
2.134749,0.848443,1.021791,0.00505,-0.012491,-0.000252
4.050192,6.224641,1.211633,0.006798,-0.016862,-0.003953
3.523827,4.87504,12.912762,-0.006798,0.016862,0.003953
3.25934,5.531306,3.443297,0.017515,-0.043565,-0.008216
4.314679,5.568374,10.681099,-0.017515,0.043565,0.008216
3.638857,5.343538,5.881183,0.022484,-0.058356,-0.00947
3.935162,5.756143,8.243213,-0.022484,0.058356,0.00947
5.764399,6.218295,6.911756,0.018425,-0.052072,-0.007469
1.80962,4.881386,7.21264,-0.018425,0.052072,0.007469
1.257966,7.224272,5.481744,0.016686,-0.045575,-0.005153
6.316053,3.875408,8.642652,-0.016686,0.045575,0.005153
2.051955,7.920628,3.254803,0.014248,-0.036124,-0.003719
5.522064,3.179053,10.869592,-0.014248,0.036124,0.003719
