X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.009235,-0.027398,-0.026817
2.87538,7.939936,13.90834,-0.009235,-0.027398,-0.026817
3.719169,3.171409,1.224242,-0.012846,-0.045936,-0.013986
3.85485,7.928272,12.900154,-0.012846,-0.045936,-0.013986
3.905538,2.495774,2.453079,0.044049,0.118842,0.079659
3.668481,8.603907,11.671317,0.044049,0.118842,0.079659
2.935222,2.524374,3.455308,-0.048067,-0.085761,-0.021886
4.638797,8.575307,10.669088,-0.048067,-0.085761,-0.021886
3.123484,1.861451,4.711497,0.052582,0.054474,0.029014
4.450535,9.23823,9.412899,0.052582,0.054474,0.029014
2.157608,1.918712,5.685533,0.011399,0.042399,-0.017232
5.416411,9.180969,8.438863,0.011399,0.042399,-0.017232
0.941986,2.639235,5.465655,-0.049192,-0.05291,-0.003909
6.632033,8.460445,8.65874,-0.049192,-0.05291,-0.003909
0.716085,3.282691,4.275831,-0.005056,-0.067643,-0.01907
6.857934,7.81699,9.848564,-0.005056,-0.067643,-0.01907
1.695335,3.253034,3.231222,0.063789,0.107067,0.043696
5.878684,7.846646,10.893173,0.063789,0.107067,0.043696
1.495953,3.915837,2.020092,-0.108504,-0.176084,-0.097913
6.078067,7.183844,12.104303,-0.108504,-0.176084,-0.097913
5.098186,7.196984,13.124433,0.034074,0.084073,0.026813
2.475833,3.902697,0.999962,0.034074,0.084073,0.026813
6.371443,10.62244,13.549097,0.010825,-0.030897,0.006716
1.202576,0.47724,0.575299,0.010825,-0.030897,0.006716
5.967171,7.163488,0.814803,-0.020864,0.059489,0.014168
1.606848,3.936193,13.309592,-0.020864,0.059489,0.014168
4.983276,6.594891,1.657242,0.066578,-0.131746,-0.02341
2.590743,4.504789,12.467153,0.066578,-0.131746,-0.02341
5.173897,6.492191,3.035826,-0.035873,0.075895,0.007246
2.400122,4.60749,11.088569,-0.035873,0.075895,0.007246
4.187287,5.905941,3.892689,0.018695,-0.033085,-0.003115
3.386732,5.19374,10.231706,0.018695,-0.033085,-0.003115
4.39932,5.810569,5.245598,0.02032,-0.044124,-0.004662
3.1747,5.289111,8.878798,0.02032,-0.044124,-0.004662
5.610011,6.298359,5.829263,-0.010787,0.01917,-0.00059
1.964008,4.801322,8.295133,-0.010787,0.01917,-0.00059
6.5866,6.858686,5.043521,-0.019942,0.043243,0.005668
0.987419,4.240994,9.080875,-0.019942,0.043243,0.005668
6.411273,6.979367,3.626882,0.027517,-0.050156,-0.008446
1.162747,4.120314,10.497514,0.027517,-0.050156,-0.008446
1.121506,7.547218,2.807259,-0.03681,0.069764,0.000926
6.452513,3.552463,11.317137,-0.03681,0.069764,0.000926
6.632662,3.445771,12.71628,0.001879,-0.023437,-0.002373
0.941357,7.65391,1.408116,0.001879,-0.023437,-0.002373
5.633376,2.607569,0.382961,0.021513,0.037159,0.005219
1.940643,8.492112,13.741435,0.021513,0.037159,0.005219
4.840773,1.945228,2.622035,-0.105766,-0.196825,-0.075828
2.733246,9.154452,11.502361,-0.105766,-0.196825,-0.075828
4.055198,1.305234,4.8763,-0.033666,-0.076301,-0.026783
3.518821,9.794447,9.248096,-0.033666,-0.076301,-0.026783
3.038702,9.14962,6.642741,-0.023476,-0.057234,-0.037238
4.535317,1.950061,7.481655,-0.023476,-0.057234,-0.037238
6.454004,2.681878,6.259783,0.053476,0.11705,0.0561
1.120015,8.417803,7.864613,0.053476,0.11705,0.0561
6.050913,3.837101,4.107258,0.034616,0.046949,0.01561
1.523106,7.26258,10.017137,0.034616,0.046949,0.01561
0.561596,4.469044,1.854532,0.146451,0.299992,0.140758
7.012423,6.630636,12.269863,0.146451,0.299992,0.140758
5.439271,10.251237,13.102605,-0.018074,0.030479,0.013503
2.134749,0.848443,1.021791,-0.018074,0.030479,0.013503
4.050192,6.224641,1.211633,-0.095407,0.215376,0.022522
3.523827,4.87504,12.912762,-0.095407,0.215376,0.022522
3.25934,5.531306,3.443297,-0.013421,0.029358,0.005593
4.314679,5.568374,10.681099,-0.013421,0.029358,0.005593
3.638857,5.343538,5.881183,-0.040672,0.087141,0.015448
3.935162,5.756143,8.243213,-0.040672,0.087141,0.015448
5.764399,6.218295,6.911756,0.01748,-0.037219,-0.006329
1.80962,4.881386,7.21264,0.01748,-0.037219,-0.006329
1.257966,7.224272,5.481744,0.021761,-0.054109,-0.00217
6.316053,3.875408,8.642652,0.021761,-0.054109,-0.00217
2.051955,7.920628,3.254803,0.053381,-0.112572,-0.022286
5.522064,3.179053,10.869592,0.053381,-0.112572,-0.022286
