X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,0.241745,-0.140831,0.041566
2.87538,7.939936,13.90834,-0.241745,0.140831,-0.041566
3.719169,3.171409,1.224242,0.111262,-0.074796,0.017476
3.85485,7.928272,12.900154,-0.111262,0.074796,-0.017476
3.905538,2.495774,2.453079,0.183264,-0.120434,0.060644
3.668481,8.603907,11.671317,-0.183264,0.120434,-0.060644
2.935222,2.524374,3.455308,0.054509,-0.061183,-0.002373
4.638797,8.575307,10.669088,-0.054509,0.061183,0.002373
3.123484,1.861451,4.711497,0.068785,-0.03918,0.050014
4.450535,9.23823,9.412899,-0.068785,0.03918,-0.050014
2.157608,1.918712,5.685533,0.001721,-0.002758,-0.010381
5.416411,9.180969,8.438863,-0.001721,0.002758,0.010381
0.941986,2.639235,5.465655,0.010455,0.017656,-0.005151
6.632033,8.460445,8.65874,-0.010455,-0.017656,0.005151
0.716085,3.282691,4.275831,-0.08305,0.037454,0.015558
6.857934,7.81699,9.848564,0.08305,-0.037454,-0.015558
1.695335,3.253034,3.231222,-0.056519,0.052616,-0.009474
5.878684,7.846646,10.893173,0.056519,-0.052616,0.009474
1.495953,3.915837,2.020092,-0.206594,0.099813,-0.010281
6.078067,7.183844,12.104303,0.206594,-0.099813,0.010281
5.098186,7.196984,13.124433,0.109955,-0.07892,0.012157
2.475833,3.902697,0.999962,-0.109955,0.07892,-0.012157
6.371443,10.62244,13.549097,0.219792,0.081848,0.101955
1.202576,0.47724,0.575299,-0.219792,-0.081848,-0.101955
5.967171,7.163488,0.814803,0.094603,0.063387,0.050047
1.606848,3.936193,13.309592,-0.094603,-0.063387,-0.050047
4.983276,6.594891,1.657242,0.184841,0.072082,0.057094
2.590743,4.504789,12.467153,-0.184841,-0.072082,-0.057094
5.173897,6.492191,3.035826,0.05026,0.037281,0.033003
2.400122,4.60749,11.088569,-0.05026,-0.037281,-0.033003
4.187287,5.905941,3.892689,0.076116,0.033797,0.006121
3.386732,5.19374,10.231706,-0.076116,-0.033797,-0.006121
4.39932,5.810569,5.245598,-0.007111,0.006056,0.011676
3.1747,5.289111,8.878798,0.007111,-0.006056,-0.011676
5.610011,6.298359,5.829263,-0.000224,-0.010227,0.006112
1.964008,4.801322,8.295133,0.000224,0.010227,-0.006112
6.5866,6.858686,5.043521,-0.058008,-0.013859,-0.058325
0.987419,4.240994,9.080875,0.058008,0.013859,0.058325
6.411273,6.979367,3.626882,-0.050148,-0.042893,-0.027607
1.162747,4.120314,10.497514,0.050148,0.042893,0.027607
1.121506,7.547218,2.807259,-0.166949,-0.056504,-0.106604
6.452513,3.552463,11.317137,0.166949,0.056504,0.106604
6.632662,3.445771,12.71628,0.09327,0.062743,0.053242
0.941357,7.65391,1.408116,-0.09327,-0.062743,-0.053242
5.633376,2.607569,0.382961,0.076786,-0.032505,0.016923
1.940643,8.492112,13.741435,-0.076786,0.032505,-0.016923
4.840773,1.945228,2.622035,0.058084,-0.022772,0.041256
2.733246,9.154452,11.502361,-0.058084,0.022772,-0.041256
4.055198,1.305234,4.8763,0.010237,-0.024333,0.02955
3.518821,9.794447,9.248096,-0.010237,0.024333,-0.02955
3.038702,9.14962,6.642741,-0.027357,-0.007944,-0.001658
4.535317,1.950061,7.481655,0.027357,0.007944,0.001658
6.454004,2.681878,6.259783,0.006086,-0.028932,0.003883
1.120015,8.417803,7.864613,-0.006086,0.028932,-0.003883
6.050913,3.837101,4.107258,-0.041535,-0.014655,0.012499
1.523106,7.26258,10.017137,0.041535,0.014655,-0.012499
0.561596,4.469044,1.854532,-0.069409,0.019998,0.009235
7.012423,6.630636,12.269863,0.069409,-0.019998,-0.009235
5.439271,10.251237,13.102605,0.072923,0.007447,0.028986
2.134749,0.848443,1.021791,-0.072923,-0.007447,-0.028986
4.050192,6.224641,1.211633,0.066277,0.011341,0.001868
3.523827,4.87504,12.912762,-0.066277,-0.011341,-0.001868
3.25934,5.531306,3.443297,0.033971,0.002419,-0.015135
4.314679,5.568374,10.681099,-0.033971,-0.002419,0.015135
3.638857,5.343538,5.881183,-0.010967,-0.008817,-0.015618
3.935162,5.756143,8.243213,0.010967,0.008817,0.015618
5.764399,6.218295,6.911756,0.019768,0.007336,-0.000652
1.80962,4.881386,7.21264,-0.019768,-0.007336,0.000652
1.257966,7.224272,5.481744,-0.014905,0.006697,-0.031094
6.316053,3.875408,8.642652,0.014905,-0.006697,0.031094
2.051955,7.920628,3.254803,-0.050949,0.000939,-0.04382
5.522064,3.179053,10.869592,0.050949,-0.000939,0.04382
