X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.155009,-0.308004,-0.147709
2.87538,7.939936,13.90834,0.155009,0.308004,0.147709
3.719169,3.171409,1.224242,-0.02124,-0.042682,-0.020682
3.85485,7.928272,12.900154,0.02124,0.042682,0.020682
3.905538,2.495774,2.453079,0.116414,0.227073,0.105921
3.668481,8.603907,11.671317,-0.116414,-0.227073,-0.105921
2.935222,2.524374,3.455308,0.068466,0.13434,0.061716
4.638797,8.575307,10.669088,-0.068466,-0.13434,-0.061716
3.123484,1.861451,4.711497,-0.016184,-0.019201,-0.006692
4.450535,9.23823,9.412899,0.016184,0.019201,0.006692
2.157608,1.918712,5.685533,-0.081405,-0.143097,-0.064188
5.416411,9.180969,8.438863,0.081405,0.143097,0.064188
0.941986,2.639235,5.465655,0.062467,0.137658,0.054828
6.632033,8.460445,8.65874,-0.062467,-0.137658,-0.054828
0.716085,3.282691,4.275831,0.007619,0.017132,-0.000404
6.857934,7.81699,9.848564,-0.007619,-0.017132,0.000404
1.695335,3.253034,3.231222,-0.068429,-0.138006,-0.067299
5.878684,7.846646,10.893173,0.068429,0.138006,0.067299
1.495953,3.915837,2.020092,-0.109844,-0.218,-0.104457
6.078067,7.183844,12.104303,0.109844,0.218,0.104457
5.098186,7.196984,13.124433,-0.032791,-0.064471,-0.030327
2.475833,3.902697,0.999962,0.032791,0.064471,0.030327
6.371443,10.62244,13.549097,-0.026445,0.051682,0.008648
1.202576,0.47724,0.575299,0.026445,-0.051682,-0.008648
5.967171,7.163488,0.814803,-0.002951,0.009479,0.003781
1.606848,3.936193,13.309592,0.002951,-0.009479,-0.003781
4.983276,6.594891,1.657242,0.020028,-0.040464,-0.003252
2.590743,4.504789,12.467153,-0.020028,0.040464,0.003252
5.173897,6.492191,3.035826,0.007888,-0.022955,-0.00148
2.400122,4.60749,11.088569,-0.007888,0.022955,0.00148
4.187287,5.905941,3.892689,-0.004549,0.003693,0.004697
3.386732,5.19374,10.231706,0.004549,-0.003693,-0.004697
4.39932,5.810569,5.245598,-0.007275,0.019328,0.006913
3.1747,5.289111,8.878798,0.007275,-0.019328,-0.006913
5.610011,6.298359,5.829263,0.015311,-0.024712,-0.003746
1.964008,4.801322,8.295133,-0.015311,0.024712,0.003746
6.5866,6.858686,5.043521,-0.00012,0.003377,-0.00304
0.987419,4.240994,9.080875,0.00012,-0.003377,0.00304
6.411273,6.979367,3.626882,-0.012803,0.024741,0.00142
1.162747,4.120314,10.497514,0.012803,-0.024741,-0.00142
1.121506,7.547218,2.807259,-0.016419,0.034982,0.004214
6.452513,3.552463,11.317137,0.016419,-0.034982,-0.004214
6.632662,3.445771,12.71628,-0.006517,0.008183,0.001102
0.941357,7.65391,1.408116,0.006517,-0.008183,-0.001102
5.633376,2.607569,0.382961,-0.061603,-0.122019,-0.058903
1.940643,8.492112,13.741435,0.061603,0.122019,0.058903
4.840773,1.945228,2.622035,0.046783,0.091534,0.042533
2.733246,9.154452,11.502361,-0.046783,-0.091534,-0.042533
4.055198,1.305234,4.8763,-0.016863,-0.028328,-0.010304
3.518821,9.794447,9.248096,0.016863,0.028328,0.010304
3.038702,9.14962,6.642741,-0.049539,-0.09702,-0.043441
4.535317,1.950061,7.481655,0.049539,0.09702,0.043441
6.454004,2.681878,6.259783,0.049653,0.10162,0.042479
1.120015,8.417803,7.864613,-0.049653,-0.10162,-0.042479
6.050913,3.837101,4.107258,0.017517,0.033903,0.011403
1.523106,7.26258,10.017137,-0.017517,-0.033903,-0.011403
0.561596,4.469044,1.854532,-0.047584,-0.093593,-0.044532
7.012423,6.630636,12.269863,0.047584,0.093593,0.044532
5.439271,10.251237,13.102605,-0.010784,0.020666,0.004043
2.134749,0.848443,1.021791,0.010784,-0.020666,-0.004043
4.050192,6.224641,1.211633,0.009534,-0.018544,-0.002683
3.523827,4.87504,12.912762,-0.009534,0.018544,0.002683
3.25934,5.531306,3.443297,-0.004591,0.006854,0.002971
4.314679,5.568374,10.681099,0.004591,-0.006854,-0.002971
3.638857,5.343538,5.881183,-0.006197,0.015135,0.004095
3.935162,5.756143,8.243213,0.006197,-0.015135,-0.004095
5.764399,6.218295,6.911756,0.009415,-0.017217,-0.002546
1.80962,4.881386,7.21264,-0.009415,0.017217,0.002546
1.257966,7.224272,5.481744,0.00186,-0.00182,-0.002995
6.316053,3.875408,8.642652,-0.00186,0.00182,0.002995
2.051955,7.920628,3.254803,-0.006868,0.013849,0.002612
5.522064,3.179053,10.869592,0.006868,-0.013849,-0.002612
