X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,0.006919,0.010015,-0.001593
2.87538,7.939936,13.90834,-0.006919,-0.010015,0.001593
3.719169,3.171409,1.224242,0.003777,0.004558,-0.00051
3.85485,7.928272,12.900154,-0.003777,-0.004558,0.00051
3.905538,2.495774,2.453079,-0.020217,-0.022815,-0.010085
3.668481,8.603907,11.671317,0.020217,0.022815,0.010085
2.935222,2.524374,3.455308,0.020024,0.027844,0.022181
4.638797,8.575307,10.669088,-0.020024,-0.027844,-0.022181
3.123484,1.861451,4.711497,-0.066975,-0.165211,-0.06405
4.450535,9.23823,9.412899,0.066975,0.165211,0.06405
2.157608,1.918712,5.685533,0.073941,0.122233,0.0637
5.416411,9.180969,8.438863,-0.073941,-0.122233,-0.0637
0.941986,2.639235,5.465655,0.031151,0.121005,0.060154
6.632033,8.460445,8.65874,-0.031151,-0.121005,-0.060154
0.716085,3.282691,4.275831,-0.091383,-0.158328,-0.082044
6.857934,7.81699,9.848564,0.091383,0.158328,0.082044
1.695335,3.253034,3.231222,0.026315,0.046865,0.015272
5.878684,7.846646,10.893173,-0.026315,-0.046865,-0.015272
1.495953,3.915837,2.020092,-0.031465,-0.040843,-0.02746
6.078067,7.183844,12.104303,0.031465,0.040843,0.02746
5.098186,7.196984,13.124433,-0.007501,-0.011646,-0.007873
2.475833,3.902697,0.999962,0.007501,0.011646,0.007873
6.371443,10.62244,13.549097,0.001138,-0.002244,0.000116
1.202576,0.47724,0.575299,-0.001138,0.002244,-0.000116
5.967171,7.163488,0.814803,-0.001177,0.00232,0.000936
1.606848,3.936193,13.309592,0.001177,-0.00232,-0.000936
4.983276,6.594891,1.657242,0.004322,-0.009561,-0.000945
2.590743,4.504789,12.467153,-0.004322,0.009561,0.000945
5.173897,6.492191,3.035826,-0.003153,0.007946,0.001216
2.400122,4.60749,11.088569,0.003153,-0.007946,-0.001216
4.187287,5.905941,3.892689,0.014017,-0.031721,-0.006884
3.386732,5.19374,10.231706,-0.014017,0.031721,0.006884
4.39932,5.810569,5.245598,-0.009196,0.017869,0.003247
3.1747,5.289111,8.878798,0.009196,-0.017869,-0.003247
5.610011,6.298359,5.829263,-0.008116,0.022945,0.003612
1.964008,4.801322,8.295133,0.008116,-0.022945,-0.003612
6.5866,6.858686,5.043521,0.011679,-0.027631,-0.004804
0.987419,4.240994,9.080875,-0.011679,0.027631,0.004804
6.411273,6.979367,3.626882,-0.002443,0.004446,0.001113
1.162747,4.120314,10.497514,0.002443,-0.004446,-0.001113
1.121506,7.547218,2.807259,0.001132,-0.005039,-0.000524
6.452513,3.552463,11.317137,-0.001132,0.005039,0.000524
6.632662,3.445771,12.71628,0.000382,-0.000355,-8.4e-05
0.941357,7.65391,1.408116,-0.000382,0.000355,8.4e-05
5.633376,2.607569,0.382961,-0.006107,-0.013665,-0.010273
1.940643,8.492112,13.741435,0.006107,0.013665,0.010273
4.840773,1.945228,2.622035,0.012376,0.02983,0.014319
2.733246,9.154452,11.502361,-0.012376,-0.02983,-0.014319
4.055198,1.305234,4.8763,0.140439,0.260714,0.118715
3.518821,9.794447,9.248096,-0.140439,-0.260714,-0.118715
3.038702,9.14962,6.642741,-0.079613,-0.242134,-0.111874
4.535317,1.950061,7.481655,0.079613,0.242134,0.111874
6.454004,2.681878,6.259783,-0.114541,-0.183397,-0.088116
1.120015,8.417803,7.864613,0.114541,0.183397,0.088116
6.050913,3.837101,4.107258,0.145709,0.284785,0.113476
1.523106,7.26258,10.017137,-0.145709,-0.284785,-0.113476
0.561596,4.469044,1.854532,0.034557,0.073195,0.02986
7.012423,6.630636,12.269863,-0.034557,-0.073195,-0.02986
5.439271,10.251237,13.102605,-0.002004,0.004269,0.000786
2.134749,0.848443,1.021791,0.002004,-0.004269,-0.000786
4.050192,6.224641,1.211633,-0.006896,0.014636,0.00236
3.523827,4.87504,12.912762,0.006896,-0.014636,-0.00236
3.25934,5.531306,3.443297,-0.025048,0.053353,0.005809
4.314679,5.568374,10.681099,0.025048,-0.053353,-0.005809
3.638857,5.343538,5.881183,0.014283,-0.030744,-0.004709
3.935162,5.756143,8.243213,-0.014283,0.030744,0.004709
5.764399,6.218295,6.911756,0.020966,-0.037058,-0.005608
1.80962,4.881386,7.21264,-0.020966,0.037058,0.005608
1.257966,7.224272,5.481744,-0.021021,0.041932,0.008607
6.316053,3.875408,8.642652,0.021021,-0.041932,-0.008607
2.051955,7.920628,3.254803,-0.002971,0.005727,0.000991
5.522064,3.179053,10.869592,0.002971,-0.005727,-0.000991
