X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,0.001332,-0.009667,-0.015319
2.87538,7.939936,13.90834,-0.001332,0.009667,0.015319
3.719169,3.171409,1.224242,-0.117998,-0.244409,-0.128391
3.85485,7.928272,12.900154,0.117998,0.244409,0.128391
3.905538,2.495774,2.453079,0.08402,0.156835,0.059807
3.668481,8.603907,11.671317,-0.08402,-0.156835,-0.059807
2.935222,2.524374,3.455308,0.013095,0.018638,-0.000998
4.638797,8.575307,10.669088,-0.013095,-0.018638,0.000998
3.123484,1.861451,4.711497,-0.037144,-0.058325,-0.034351
4.450535,9.23823,9.412899,0.037144,0.058325,0.034351
2.157608,1.918712,5.685533,0.010159,0.034905,0.009854
5.416411,9.180969,8.438863,-0.010159,-0.034905,-0.009854
0.941986,2.639235,5.465655,0.005934,0.030333,0.022091
6.632033,8.460445,8.65874,-0.005934,-0.030333,-0.022091
0.716085,3.282691,4.275831,-0.041388,-0.075239,-0.025335
6.857934,7.81699,9.848564,0.041388,0.075239,0.025335
1.695335,3.253034,3.231222,0.002314,0.004511,0.008079
5.878684,7.846646,10.893173,-0.002314,-0.004511,-0.008079
1.495953,3.915837,2.020092,0.077044,0.147124,0.075397
6.078067,7.183844,12.104303,-0.077044,-0.147124,-0.075397
5.098186,7.196984,13.124433,0.117639,0.238527,0.108556
2.475833,3.902697,0.999962,-0.117639,-0.238527,-0.108556
6.371443,10.62244,13.549097,0.001249,0.002731,0.00982
1.202576,0.47724,0.575299,-0.001249,-0.002731,-0.00982
5.967171,7.163488,0.814803,0.083354,-0.194101,-0.01644
1.606848,3.936193,13.309592,-0.083354,0.194101,0.01644
4.983276,6.594891,1.657242,-0.060958,0.115845,0.027281
2.590743,4.504789,12.467153,0.060958,-0.115845,-0.027281
5.173897,6.492191,3.035826,-0.000549,-0.00124,0.008142
2.400122,4.60749,11.088569,0.000549,0.00124,-0.008142
4.187287,5.905941,3.892689,0.016043,-0.04925,-0.005419
3.386732,5.19374,10.231706,-0.016043,0.04925,0.005419
4.39932,5.810569,5.245598,-0.012913,0.013505,0.002275
3.1747,5.289111,8.878798,0.012913,-0.013505,-0.002275
5.610011,6.298359,5.829263,-0.013367,0.026188,-0.00606
1.964008,4.801322,8.295133,0.013367,-0.026188,0.00606
6.5866,6.858686,5.043521,0.022136,-0.042318,-0.012053
0.987419,4.240994,9.080875,-0.022136,0.042318,0.012053
6.411273,6.979367,3.626882,0.004733,0.001276,-0.00381
1.162747,4.120314,10.497514,-0.004733,-0.001276,0.00381
1.121506,7.547218,2.807259,-0.050676,0.121302,0.01149
6.452513,3.552463,11.317137,0.050676,-0.121302,-0.01149
6.632662,3.445771,12.71628,-0.088819,0.193492,0.029664
0.941357,7.65391,1.408116,0.088819,-0.193492,-0.029664
5.633376,2.607569,0.382961,0.002787,0.002246,-0.001511
1.940643,8.492112,13.741435,-0.002787,-0.002246,0.001511
4.840773,1.945228,2.622035,0.07572,0.146623,0.063933
2.733246,9.154452,11.502361,-0.07572,-0.146623,-0.063933
4.055198,1.305234,4.8763,-0.030863,-0.054651,-0.02374
3.518821,9.794447,9.248096,0.030863,0.054651,0.02374
3.038702,9.14962,6.642741,0.00061,0.000404,-0.001896
4.535317,1.950061,7.481655,-0.00061,-0.000404,0.001896
6.454004,2.681878,6.259783,-0.000953,0.00205,0.004151
1.120015,8.417803,7.864613,0.000953,-0.00205,-0.004151
6.050913,3.837101,4.107258,-0.027454,-0.052098,-0.022087
1.523106,7.26258,10.017137,0.027454,0.052098,0.022087
0.561596,4.469044,1.854532,0.074518,0.144281,0.067862
7.012423,6.630636,12.269863,-0.074518,-0.144281,-0.067862
5.439271,10.251237,13.102605,0.001738,-0.000517,0.001893
2.134749,0.848443,1.021791,-0.001738,0.000517,-0.001893
4.050192,6.224641,1.211633,-0.056547,0.115294,0.020864
3.523827,4.87504,12.912762,0.056547,-0.115294,-0.020864
3.25934,5.531306,3.443297,0.014729,-0.032689,-0.007214
4.314679,5.568374,10.681099,-0.014729,0.032689,0.007214
3.638857,5.343538,5.881183,3.9e-05,-0.000595,0.001846
3.935162,5.756143,8.243213,-3.9e-05,0.000595,-0.001846
5.764399,6.218295,6.911756,-0.001954,0.005657,-0.002135
1.80962,4.881386,7.21264,0.001954,-0.005657,0.002135
1.257966,7.224272,5.481744,0.016314,-0.035634,-0.005122
6.316053,3.875408,8.642652,-0.016314,0.035634,0.005122
2.051955,7.920628,3.254803,-0.054089,0.119272,0.015302
5.522064,3.179053,10.869592,0.054089,-0.119272,-0.015302
