X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.066245,-0.055721,0.186591
2.87538,7.939936,13.90834,-0.066245,-0.055721,0.186591
3.719169,3.171409,1.224242,0.167943,-0.076692,-0.015952
3.85485,7.928272,12.900154,0.167943,-0.076692,-0.015952
3.905538,2.495774,2.453079,-0.046093,0.068355,-0.095611
3.668481,8.603907,11.671317,-0.046093,0.068355,-0.095611
2.935222,2.524374,3.455308,0.199728,-0.143196,0.092445
4.638797,8.575307,10.669088,0.199728,-0.143196,0.092445
3.123484,1.861451,4.711497,0.030502,0.026269,-0.091978
4.450535,9.23823,9.412899,0.030502,0.026269,-0.091978
2.157608,1.918712,5.685533,-0.153254,0.055684,0.050717
5.416411,9.180969,8.438863,-0.153254,0.055684,0.050717
0.941986,2.639235,5.465655,0.103019,-0.097446,0.100667
6.632033,8.460445,8.65874,0.103019,-0.097446,0.100667
0.716085,3.282691,4.275831,0.03195,0.024093,-0.090669
6.857934,7.81699,9.848564,0.03195,0.024093,-0.090669
1.695335,3.253034,3.231222,-0.237026,0.117552,0.005694
5.878684,7.846646,10.893173,-0.237026,0.117552,0.005694
1.495953,3.915837,2.020092,0.107558,-0.022126,-0.068706
6.078067,7.183844,12.104303,0.107558,-0.022126,-0.068706
5.098186,7.196984,13.124433,-0.141424,0.10143,-0.062323
2.475833,3.902697,0.999962,-0.141424,0.10143,-0.062323
6.371443,10.62244,13.549097,0.03584,0.029602,-0.098293
1.202576,0.47724,0.575299,0.03584,0.029602,-0.098293
5.967171,7.163488,0.814803,0.101017,0.03731,0.068133
1.606848,3.936193,13.309592,0.101017,0.03731,0.068133
4.983276,6.594891,1.657242,-0.055147,-0.029098,0.024443
2.590743,4.504789,12.467153,-0.055147,-0.029098,0.024443
5.173897,6.492191,3.035826,0.090479,0.039537,0.018736
2.400122,4.60749,11.088569,0.090479,0.039537,0.018736
4.187287,5.905941,3.892689,-0.011267,-0.011065,0.036729
3.386732,5.19374,10.231706,-0.011267,-0.011065,0.036729
4.39932,5.810569,5.245598,-0.044521,-0.012806,-0.058843
3.1747,5.289111,8.878798,-0.044521,-0.012806,-0.058843
5.610011,6.298359,5.829263,0.065785,0.030995,-0.001878
1.964008,4.801322,8.295133,0.065785,0.030995,-0.001878
6.5866,6.858686,5.043521,-0.013354,-0.010571,0.034122
0.987419,4.240994,9.080875,-0.013354,-0.010571,0.034122
6.411273,6.979367,3.626882,-0.071359,-0.023808,-0.065972
1.162747,4.120314,10.497514,-0.071359,-0.023808,-0.065972
1.121506,7.547218,2.807259,0.02098,0.001583,0.061045
6.452513,3.552463,11.317137,0.02098,0.001583,0.061045
6.632662,3.445771,12.71628,-0.115354,-0.049559,-0.025845
0.941357,7.65391,1.408116,-0.115354,-0.049559,-0.025845
5.633376,2.607569,0.382961,0.012975,0.010711,-0.038657
1.940643,8.492112,13.741435,0.012975,0.010711,-0.038657
4.840773,1.945228,2.622035,-0.055968,-0.015865,0.095274
2.733246,9.154452,11.502361,-0.055968,-0.015865,0.095274
4.055198,1.305234,4.8763,0.02678,0.018867,-0.076595
3.518821,9.794447,9.248096,0.02678,0.018867,-0.076595
3.038702,9.14962,6.642741,0.038528,-0.012012,-0.014662
4.535317,1.950061,7.481655,0.038528,-0.012012,-0.014662
6.454004,2.681878,6.259783,-0.025046,0.023844,-0.025855
1.120015,8.417803,7.864613,-0.025046,0.023844,-0.025855
6.050913,3.837101,4.107258,0.026615,0.023467,-0.081354
1.523106,7.26258,10.017137,0.026615,0.023467,-0.081354
0.561596,4.469044,1.854532,-0.012223,-0.04223,0.105221
7.012423,6.630636,12.269863,-0.012223,-0.04223,0.105221
5.439271,10.251237,13.102605,0.001576,0.001293,-0.003758
2.134749,0.848443,1.021791,0.001576,0.001293,-0.003758
4.050192,6.224641,1.211633,-0.002185,0.003698,-0.031712
3.523827,4.87504,12.912762,-0.002185,0.003698,-0.031712
3.25934,5.531306,3.443297,-0.009642,-0.00797,0.029769
4.314679,5.568374,10.681099,-0.009642,-0.00797,0.029769
3.638857,5.343538,5.881183,0.011888,0.00334,0.017904
3.935162,5.756143,8.243213,0.011888,0.00334,0.017904
5.764399,6.218295,6.911756,-0.02023,-0.010183,0.003889
1.80962,4.881386,7.21264,-0.02023,-0.010183,0.003889
1.257966,7.224272,5.481744,-0.01199,-0.009525,0.030155
6.316053,3.875408,8.642652,-0.01199,-0.009525,0.030155
2.051955,7.920628,3.254803,0.019986,0.011414,-0.021
5.522064,3.179053,10.869592,0.019986,0.011414,-0.021
