X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,0.011893,-0.023464,-0.158322
2.87538,7.939936,13.90834,0.011893,-0.023464,-0.158322
3.719169,3.171409,1.224242,0.015374,-0.01603,-0.154444
3.85485,7.928272,12.900154,0.015374,-0.01603,-0.154444
3.905538,2.495774,2.453079,0.024434,0.006933,-0.142904
3.668481,8.603907,11.671317,0.024434,0.006933,-0.142904
2.935222,2.524374,3.455308,0.035952,0.034044,-0.132213
4.638797,8.575307,10.669088,0.035952,0.034044,-0.132213
3.123484,1.861451,4.711497,0.054166,0.076524,-0.112869
4.450535,9.23823,9.412899,0.054166,0.076524,-0.112869
2.157608,1.918712,5.685533,0.074129,0.120925,-0.095623
5.416411,9.180969,8.438863,0.074129,0.120925,-0.095623
0.941986,2.639235,5.465655,0.075657,0.122898,-0.096917
6.632033,8.460445,8.65874,0.075657,0.122898,-0.096917
0.716085,3.282691,4.275831,0.053519,0.074439,-0.118962
6.857934,7.81699,9.848564,0.053519,0.074439,-0.118962
1.695335,3.253034,3.231222,0.033931,0.029749,-0.13591
5.878684,7.846646,10.893173,0.033931,0.029749,-0.13591
1.495953,3.915837,2.020092,0.020604,-0.001764,-0.150665
6.078067,7.183844,12.104303,0.020604,-0.001764,-0.150665
5.098186,7.196984,13.124433,0.013971,-0.018867,-0.156452
2.475833,3.902697,0.999962,0.013971,-0.018867,-0.156452
6.371443,10.62244,13.549097,-0.010018,-0.086067,0.114784
1.202576,0.47724,0.575299,-0.010018,-0.086067,0.114784
5.967171,7.163488,0.814803,-0.010812,-0.084294,0.11505
1.606848,3.936193,13.309592,-0.010812,-0.084294,0.11505
4.983276,6.594891,1.657242,-0.013167,-0.077616,0.117147
2.590743,4.504789,12.467153,-0.013167,-0.077616,0.117147
5.173897,6.492191,3.035826,-0.022878,-0.052974,0.120278
2.400122,4.60749,11.088569,-0.022878,-0.052974,0.120278
4.187287,5.905941,3.892689,-0.02955,-0.035819,0.124614
3.386732,5.19374,10.231706,-0.02955,-0.035819,0.124614
4.39932,5.810569,5.245598,-0.044159,-0.001365,0.129406
3.1747,5.289111,8.878798,-0.044159,-0.001365,0.129406
5.610011,6.298359,5.829263,-0.053877,0.020582,0.131593
1.964008,4.801322,8.295133,-0.053877,0.020582,0.131593
6.5866,6.858686,5.043521,-0.046609,0.002257,0.127549
0.987419,4.240994,9.080875,-0.046609,0.002257,0.127549
6.411273,6.979367,3.626882,-0.029605,-0.037155,0.12177
1.162747,4.120314,10.497514,-0.029605,-0.037155,0.12177
1.121506,7.547218,2.807259,-0.022432,-0.054726,0.118699
6.452513,3.552463,11.317137,-0.022432,-0.054726,0.118699
6.632662,3.445771,12.71628,-0.013341,-0.078207,0.115611
0.941357,7.65391,1.408116,-0.013341,-0.078207,0.115611
5.633376,2.607569,0.382961,0.003699,-0.006159,-0.045117
1.940643,8.492112,13.741435,0.003699,-0.006159,-0.045117
4.840773,1.945228,2.622035,0.007718,0.0036,-0.039683
2.733246,9.154452,11.502361,0.007718,0.0036,-0.039683
4.055198,1.305234,4.8763,0.015701,0.022636,-0.031235
3.518821,9.794447,9.248096,0.015701,0.022636,-0.031235
3.038702,9.14962,6.642741,0.026044,0.044971,-0.023066
4.535317,1.950061,7.481655,0.026044,0.044971,-0.023066
6.454004,2.681878,6.259783,0.027295,0.047368,-0.02336
1.120015,8.417803,7.864613,0.027295,0.047368,-0.02336
6.050913,3.837101,4.107258,0.015292,0.021207,-0.034744
1.523106,7.26258,10.017137,0.015292,0.021207,-0.034744
0.561596,4.469044,1.854532,0.006006,-0.000388,-0.04367
7.012423,6.630636,12.269863,0.006006,-0.000388,-0.04367
5.439271,10.251237,13.102605,-0.003112,-0.024297,0.033214
2.134749,0.848443,1.021791,-0.003112,-0.024297,0.033214
4.050192,6.224641,1.211633,-0.002838,-0.024809,0.033834
3.523827,4.87504,12.912762,-0.002838,-0.024809,0.033834
3.25934,5.531306,3.443297,-0.006818,-0.013933,0.035591
4.314679,5.568374,10.681099,-0.006818,-0.013933,0.035591
3.638857,5.343538,5.881183,-0.014658,0.003922,0.038129
3.935162,5.756143,8.243213,-0.014658,0.003922,0.038129
5.764399,6.218295,6.911756,-0.019805,0.016477,0.039386
1.80962,4.881386,7.21264,-0.019805,0.016477,0.039386
1.257966,7.224272,5.481744,-0.015602,0.005894,0.037181
6.316053,3.875408,8.642652,-0.015602,0.005894,0.037181
2.051955,7.920628,3.254803,-0.00779,-0.012457,0.034289
5.522064,3.179053,10.869592,-0.00779,-0.012457,0.034289
