X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,0.005462,0.011778,0.026013
2.87538,7.939936,13.90834,0.005462,0.011778,0.026013
3.719169,3.171409,1.224242,-4.5e-05,0.029298,0.009156
3.85485,7.928272,12.900154,-4.5e-05,0.029298,0.009156
3.905538,2.495774,2.453079,-0.030842,-0.065886,-0.050801
3.668481,8.603907,11.671317,-0.030842,-0.065886,-0.050801
2.935222,2.524374,3.455308,0.034939,0.049982,0.015264
4.638797,8.575307,10.669088,0.034939,0.049982,0.015264
3.123484,1.861451,4.711497,-0.020804,-0.040536,-0.013602
4.450535,9.23823,9.412899,-0.020804,-0.040536,-0.013602
2.157608,1.918712,5.685533,-0.006405,-0.014341,0.004103
5.416411,9.180969,8.438863,-0.006405,-0.014341,0.004103
0.941986,2.639235,5.465655,0.01961,0.031097,0.013334
6.632033,8.460445,8.65874,0.01961,0.031097,0.013334
0.716085,3.282691,4.275831,0.006279,0.034602,0.016101
6.857934,7.81699,9.848564,0.006279,0.034602,0.016101
1.695335,3.253034,3.231222,-0.040875,-0.065304,-0.03617
5.878684,7.846646,10.893173,-0.040875,-0.065304,-0.03617
1.495953,3.915837,2.020092,0.068895,0.123212,0.050239
6.078067,7.183844,12.104303,0.068895,0.123212,0.050239
5.098186,7.196984,13.124433,-0.016378,-0.061803,-0.019392
2.475833,3.902697,0.999962,-0.016378,-0.061803,-0.019392
6.371443,10.62244,13.549097,0.00921,-0.023231,0.000969
1.202576,0.47724,0.575299,0.00921,-0.023231,0.000969
5.967171,7.163488,0.814803,-0.038279,0.087092,0.014585
1.606848,3.936193,13.309592,-0.038279,0.087092,0.014585
4.983276,6.594891,1.657242,0.099284,-0.207415,-0.024137
2.590743,4.504789,12.467153,0.099284,-0.207415,-0.024137
5.173897,6.492191,3.035826,-0.059097,0.120134,0.01879
2.400122,4.60749,11.088569,-0.059097,0.120134,0.01879
4.187287,5.905941,3.892689,0.01886,-0.058474,-0.010153
3.386732,5.19374,10.231706,0.01886,-0.058474,-0.010153
4.39932,5.810569,5.245598,0.035047,-0.05203,-0.012511
3.1747,5.289111,8.878798,0.035047,-0.05203,-0.012511
5.610011,6.298359,5.829263,-0.013373,0.023715,0.010018
1.964008,4.801322,8.295133,-0.013373,0.023715,0.010018
6.5866,6.858686,5.043521,-0.036469,0.064836,0.009278
0.987419,4.240994,9.080875,-0.036469,0.064836,0.009278
6.411273,6.979367,3.626882,0.047303,-0.092061,-0.017305
1.162747,4.120314,10.497514,0.047303,-0.092061,-0.017305
1.121506,7.547218,2.807259,-0.062053,0.147387,0.013673
6.452513,3.552463,11.317137,-0.062053,0.147387,0.013673
6.632662,3.445771,12.71628,0.022617,-0.053262,-0.009749
0.941357,7.65391,1.408116,0.022617,-0.053262,-0.009749
5.633376,2.607569,0.382961,-0.014599,-0.024252,0.006427
1.940643,8.492112,13.741435,-0.014599,-0.024252,0.006427
4.840773,1.945228,2.622035,0.061347,0.116057,0.037683
2.733246,9.154452,11.502361,0.061347,0.116057,0.037683
4.055198,1.305234,4.8763,0.020911,0.040536,0.021526
3.518821,9.794447,9.248096,0.020911,0.040536,0.021526
3.038702,9.14962,6.642741,0.008869,0.027793,0.016482
4.535317,1.950061,7.481655,0.008869,0.027793,0.016482
6.454004,2.681878,6.259783,-0.035062,-0.070387,-0.030576
1.120015,8.417803,7.864613,-0.035062,-0.070387,-0.030576
6.050913,3.837101,4.107258,-0.015885,-0.021955,-0.003839
1.523106,7.26258,10.017137,-0.015885,-0.021955,-0.003839
0.561596,4.469044,1.854532,-0.093574,-0.190353,-0.101816
7.012423,6.630636,12.269863,-0.093574,-0.190353,-0.101816
5.439271,10.251237,13.102605,-0.009926,0.019965,0.00464
2.134749,0.848443,1.021791,-0.009926,0.019965,0.00464
4.050192,6.224641,1.211633,-0.149597,0.32819,0.042844
3.523827,4.87504,12.912762,-0.149597,0.32819,0.042844
3.25934,5.531306,3.443297,-0.023811,0.040535,0.008984
4.314679,5.568374,10.681099,-0.023811,0.040535,0.008984
3.638857,5.343538,5.881183,-0.053419,0.121973,0.020123
3.935162,5.756143,8.243213,-0.053419,0.121973,0.020123
5.764399,6.218295,6.911756,0.019636,-0.05874,-0.005459
1.80962,4.881386,7.21264,0.019636,-0.05874,-0.005459
1.257966,7.224272,5.481744,0.02944,-0.06842,-0.009542
6.316053,3.875408,8.642652,0.02944,-0.06842,-0.009542
2.051955,7.920628,3.254803,0.106784,-0.221446,-0.03468
5.522064,3.179053,10.869592,0.106784,-0.221446,-0.03468
