X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,-0.062615,0.050829,-0.008454
2.87538,7.939936,13.90834,-0.062615,0.050829,-0.008454
3.719169,3.171409,1.224242,-0.051838,0.031095,-0.006807
3.85485,7.928272,12.900154,-0.051838,0.031095,-0.006807
3.905538,2.495774,2.453079,0.027142,-0.008578,-0.025607
3.668481,8.603907,11.671317,0.027142,-0.008578,-0.025607
2.935222,2.524374,3.455308,0.076084,-0.051372,0.02675
4.638797,8.575307,10.669088,0.076084,-0.051372,0.02675
3.123484,1.861451,4.711497,0.007892,-0.032428,0.061841
4.450535,9.23823,9.412899,0.007892,-0.032428,0.061841
2.157608,1.918712,5.685533,-0.046875,0.011799,0.016371
5.416411,9.180969,8.438863,-0.046875,0.011799,0.016371
0.941986,2.639235,5.465655,-0.029561,0.026453,-0.030771
6.632033,8.460445,8.65874,-0.029561,0.026453,-0.030771
0.716085,3.282691,4.275831,0.048779,0.000851,-0.050313
6.857934,7.81699,9.848564,0.048779,0.000851,-0.050313
1.695335,3.253034,3.231222,0.084501,-0.045045,0.001772
5.878684,7.846646,10.893173,0.084501,-0.045045,0.001772
1.495953,3.915837,2.020092,0.006844,-0.028414,0.026397
6.078067,7.183844,12.104303,0.006844,-0.028414,0.026397
5.098186,7.196984,13.124433,-0.051217,0.031232,-0.01249
2.475833,3.902697,0.999962,-0.051217,0.031232,-0.01249
6.371443,10.62244,13.549097,-0.181384,-0.084367,-0.09175
1.202576,0.47724,0.575299,-0.181384,-0.084367,-0.09175
5.967171,7.163488,0.814803,-0.139443,-0.0566,-0.07558
1.606848,3.936193,13.309592,-0.139443,-0.0566,-0.07558
4.983276,6.594891,1.657242,0.027576,0.003104,0.100551
2.590743,4.504789,12.467153,0.027576,0.003104,0.100551
5.173897,6.492191,3.035826,0.234216,0.095283,0.072279
2.400122,4.60749,11.088569,0.234216,0.095283,0.072279
4.187287,5.905941,3.892689,0.135428,0.070198,-0.116573
3.386732,5.19374,10.231706,0.135428,0.070198,-0.116573
4.39932,5.810569,5.245598,-0.082258,-0.011306,-0.110509
3.1747,5.289111,8.878798,-0.082258,-0.011306,-0.110509
5.610011,6.298359,5.829263,-0.126137,-0.056768,0.018773
1.964008,4.801322,8.295133,-0.126137,-0.056768,0.018773
6.5866,6.858686,5.043521,0.023713,-0.024922,0.18763
0.987419,4.240994,9.080875,0.023713,-0.024922,0.18763
6.411273,6.979367,3.626882,0.208219,0.07942,0.138813
1.162747,4.120314,10.497514,0.208219,0.07942,0.138813
1.121506,7.547218,2.807259,0.074503,0.059926,-0.045636
6.452513,3.552463,11.317137,0.074503,0.059926,-0.045636
6.632662,3.445771,12.71628,-0.145964,-0.05465,-0.062131
0.941357,7.65391,1.408116,-0.145964,-0.05465,-0.062131
5.633376,2.607569,0.382961,-0.017446,0.015815,-0.002177
1.940643,8.492112,13.741435,-0.017446,0.015815,-0.002177
4.840773,1.945228,2.622035,0.016236,0.003949,-0.032676
2.733246,9.154452,11.502361,0.016236,0.003949,-0.032676
4.055198,1.305234,4.8763,-0.004825,-0.01517,0.03873
3.518821,9.794447,9.248096,-0.004825,-0.01517,0.03873
3.038702,9.14962,6.642741,-0.026623,0.009098,0.010158
4.535317,1.950061,7.481655,-0.026623,0.009098,0.010158
6.454004,2.681878,6.259783,-0.017774,0.017299,-0.018065
1.120015,8.417803,7.864613,-0.017774,0.017299,-0.018065
6.050913,3.837101,4.107258,0.021771,0.006935,-0.034557
1.523106,7.26258,10.017137,0.021771,0.006935,-0.034557
0.561596,4.469044,1.854532,-0.00733,-0.01676,0.032015
7.012423,6.630636,12.269863,-0.00733,-0.01676,0.032015
5.439271,10.251237,13.102605,-0.050983,-0.02609,-0.027313
2.134749,0.848443,1.021791,-0.050983,-0.02609,-0.027313
4.050192,6.224641,1.211633,-0.017105,-0.018862,0.098169
3.523827,4.87504,12.912762,-0.017105,-0.018862,0.098169
3.25934,5.531306,3.443297,0.060392,0.034921,-0.089838
4.314679,5.568374,10.681099,0.060392,0.034921,-0.089838
3.638857,5.343538,5.881183,-0.050115,-0.007604,-0.066725
3.935162,5.756143,8.243213,-0.050115,-0.007604,-0.066725
5.764399,6.218295,6.911756,-0.072614,-0.034118,0.009714
1.80962,4.881386,7.21264,-0.072614,-0.034118,0.009714
1.257966,7.224272,5.481744,-0.011274,-0.028168,0.110237
6.316053,3.875408,8.642652,-0.011274,-0.028168,0.110237
2.051955,7.920628,3.254803,0.04485,0.040665,-0.081031
5.522064,3.179053,10.869592,0.04485,0.040665,-0.081031
