X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,0.018346,-0.011806,0.005395
2.87538,7.939936,13.90834,0.018346,-0.011806,0.005395
3.719169,3.171409,1.224242,-0.020917,0.017099,-0.013208
3.85485,7.928272,12.900154,-0.020917,0.017099,-0.013208
3.905538,2.495774,2.453079,-0.007059,0.003363,0.000689
3.668481,8.603907,11.671317,-0.007059,0.003363,0.000689
2.935222,2.524374,3.455308,0.035515,-0.017673,-0.001288
4.638797,8.575307,10.669088,0.035515,-0.017673,-0.001288
3.123484,1.861451,4.711497,-0.008358,0.00661,-0.005703
4.450535,9.23823,9.412899,-0.008358,0.00661,-0.005703
2.157608,1.918712,5.685533,-0.004408,-0.001073,0.006602
5.416411,9.180969,8.438863,-0.004408,-0.001073,0.006602
0.941986,2.639235,5.465655,-0.001113,0.003673,-0.004619
6.632033,8.460445,8.65874,-0.001113,0.003673,-0.004619
0.716085,3.282691,4.275831,-0.015853,0.006173,0.004323
6.857934,7.81699,9.848564,-0.015853,0.006173,0.004323
1.695335,3.253034,3.231222,0.037346,-0.020017,0.000123
5.878684,7.846646,10.893173,0.037346,-0.020017,0.000123
1.495953,3.915837,2.020092,0.002404,0.001684,-0.005424
6.078067,7.183844,12.104303,0.002404,0.001684,-0.005424
5.098186,7.196984,13.124433,-0.033747,0.011613,0.011896
2.475833,3.902697,0.999962,-0.033747,0.011613,0.011896
6.371443,10.62244,13.549097,-0.103311,-0.041238,-0.050867
1.202576,0.47724,0.575299,-0.103311,-0.041238,-0.050867
5.967171,7.163488,0.814803,0.166067,0.076394,0.00315
1.606848,3.936193,13.309592,0.166067,0.076394,0.00315
4.983276,6.594891,1.657242,-0.004105,-0.007007,0.031926
2.590743,4.504789,12.467153,-0.004105,-0.007007,0.031926
5.173897,6.492191,3.035826,-0.166012,-0.065122,-0.088376
2.400122,4.60749,11.088569,-0.166012,-0.065122,-0.088376
4.187287,5.905941,3.892689,0.06996,0.035851,-0.014759
3.386732,5.19374,10.231706,0.06996,0.035851,-0.014759
4.39932,5.810569,5.245598,-0.004204,-0.007162,0.033345
3.1747,5.289111,8.878798,-0.004204,-0.007162,0.033345
5.610011,6.298359,5.829263,0.022187,0.013528,-0.026939
1.964008,4.801322,8.295133,0.022187,0.013528,-0.026939
6.5866,6.858686,5.043521,0.037008,0.00798,0.0627
0.987419,4.240994,9.080875,0.037008,0.00798,0.0627
6.411273,6.979367,3.626882,-0.171281,-0.071169,-0.05646
1.162747,4.120314,10.497514,-0.171281,-0.071169,-0.05646
1.121506,7.547218,2.807259,0.022538,0.01368,-0.020106
6.452513,3.552463,11.317137,0.022538,0.01368,-0.020106
6.632662,3.445771,12.71628,0.116903,0.037332,0.123432
0.941357,7.65391,1.408116,0.116903,0.037332,0.123432
5.633376,2.607569,0.382961,0.007359,-0.001252,-0.004338
1.940643,8.492112,13.741435,0.007359,-0.001252,-0.004338
4.840773,1.945228,2.622035,-0.025372,-0.018435,0.066108
2.733246,9.154452,11.502361,-0.025372,-0.018435,0.066108
4.055198,1.305234,4.8763,0.00721,0.009223,-0.029802
3.518821,9.794447,9.248096,0.00721,0.009223,-0.029802
3.038702,9.14962,6.642741,-0.003459,0.001101,0.00301
4.535317,1.950061,7.481655,-0.003459,0.001101,0.00301
6.454004,2.681878,6.259783,-0.000823,-0.00203,-0.00126
1.120015,8.417803,7.864613,-0.000823,-0.00203,-0.00126
6.050913,3.837101,4.107258,-0.015578,-0.00709,0.033097
1.523106,7.26258,10.017137,-0.015578,-0.00709,0.033097
0.561596,4.469044,1.854532,0.022377,0.018006,-0.063317
7.012423,6.630636,12.269863,0.022377,0.018006,-0.063317
5.439271,10.251237,13.102605,-0.032841,-0.012629,-0.006414
2.134749,0.848443,1.021791,-0.032841,-0.012629,-0.006414
4.050192,6.224641,1.211633,-0.114048,-0.096042,0.322257
3.523827,4.87504,12.912762,-0.114048,-0.096042,0.322257
3.25934,5.531306,3.443297,0.067085,0.048582,-0.134579
4.314679,5.568374,10.681099,0.067085,0.048582,-0.134579
3.638857,5.343538,5.881183,0.011377,0.003024,0.026993
3.935162,5.756143,8.243213,0.011377,0.003024,0.026993
5.764399,6.218295,6.911756,0.0302,0.01635,-0.009851
1.80962,4.881386,7.21264,0.0302,0.01635,-0.009851
1.257966,7.224272,5.481744,-0.033408,-0.034049,0.139
6.316053,3.875408,8.642652,-0.033408,-0.034049,0.139
2.051955,7.920628,3.254803,0.121678,0.100606,-0.327163
5.522064,3.179053,10.869592,0.121678,0.100606,-0.327163
