X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,0.019388,0.019187,-0.061048
2.87538,7.939936,13.90834,-0.019388,-0.019187,0.061048
3.719169,3.171409,1.224242,-0.009833,-0.001116,0.012766
3.85485,7.928272,12.900154,0.009833,0.001116,-0.012766
3.905538,2.495774,2.453079,-0.087515,0.028278,0.032449
3.668481,8.603907,11.671317,0.087515,-0.028278,-0.032449
2.935222,2.524374,3.455308,0.067247,-0.083402,0.113831
4.638797,8.575307,10.669088,-0.067247,0.083402,-0.113831
3.123484,1.861451,4.711497,-0.170753,0.082748,0.023042
4.450535,9.23823,9.412899,0.170753,-0.082748,-0.023042
2.157608,1.918712,5.685533,0.069014,-0.032763,-0.029517
5.416411,9.180969,8.438863,-0.069014,0.032763,0.029517
0.941986,2.639235,5.465655,0.038794,-0.047382,0.065271
6.632033,8.460445,8.65874,-0.038794,0.047382,-0.065271
0.716085,3.282691,4.275831,-0.142709,0.109908,-0.085759
6.857934,7.81699,9.848564,0.142709,-0.109908,0.085759
1.695335,3.253034,3.231222,0.150489,-0.039378,-0.084021
5.878684,7.846646,10.893173,-0.150489,0.039378,0.084021
1.495953,3.915837,2.020092,-0.055482,0.057947,-0.064247
6.078067,7.183844,12.104303,0.055482,-0.057947,0.064247
5.098186,7.196984,13.124433,0.00282,-0.009335,0.015811
2.475833,3.902697,0.999962,-0.00282,0.009335,-0.015811
6.371443,10.62244,13.549097,-0.009507,-0.007901,0.025866
1.202576,0.47724,0.575299,0.009507,0.007901,-0.025866
5.967171,7.163488,0.814803,0.001891,0.001988,-0.010465
1.606848,3.936193,13.309592,-0.001891,-0.001988,0.010465
4.983276,6.594891,1.657242,-0.0284,-0.007166,-0.037605
2.590743,4.504789,12.467153,0.0284,0.007166,0.037605
5.173897,6.492191,3.035826,0.06651,0.033627,-0.021699
2.400122,4.60749,11.088569,-0.06651,-0.033627,0.021699
4.187287,5.905941,3.892689,-0.065653,-0.022143,-0.056183
3.386732,5.19374,10.231706,0.065653,0.022143,0.056183
4.39932,5.810569,5.245598,0.017394,0.003036,0.031251
3.1747,5.289111,8.878798,-0.017394,-0.003036,-0.031251
5.610011,6.298359,5.829263,0.038077,0.01991,-0.006878
1.964008,4.801322,8.295133,-0.038077,-0.01991,0.006878
6.5866,6.858686,5.043521,-0.078893,-0.03688,-0.015169
0.987419,4.240994,9.080875,0.078893,0.03688,0.015169
6.411273,6.979367,3.626882,0.037143,0.006904,0.068155
1.162747,4.120314,10.497514,-0.037143,-0.006904,-0.068155
1.121506,7.547218,2.807259,-0.045074,-0.021085,0.004959
6.452513,3.552463,11.317137,0.045074,0.021085,-0.004959
6.632662,3.445771,12.71628,0.004449,0.003675,-0.009309
0.941357,7.65391,1.408116,-0.004449,-0.003675,0.009309
5.633376,2.607569,0.382961,0.041849,0.036529,-0.11836
1.940643,8.492112,13.741435,-0.041849,-0.036529,0.11836
4.840773,1.945228,2.622035,-0.003145,0.028537,-0.054244
2.733246,9.154452,11.502361,0.003145,-0.028537,0.054244
4.055198,1.305234,4.8763,-0.093591,-0.013115,0.104118
3.518821,9.794447,9.248096,0.093591,0.013115,-0.104118
3.038702,9.14962,6.642741,0.235187,-0.051269,-0.0681
4.535317,1.950061,7.481655,-0.235187,0.051269,0.0681
6.454004,2.681878,6.259783,0.179496,-0.17901,0.190436
1.120015,8.417803,7.864613,-0.179496,0.17901,-0.190436
6.050913,3.837101,4.107258,0.005021,0.075058,-0.167981
1.523106,7.26258,10.017137,-0.005021,-0.075058,0.167981
0.561596,4.469044,1.854532,-0.041601,-0.002775,0.053187
7.012423,6.630636,12.269863,0.041601,0.002775,-0.053187
5.439271,10.251237,13.102605,-0.021979,-0.018479,0.061277
2.134749,0.848443,1.021791,0.021979,0.018479,-0.061277
4.050192,6.224641,1.211633,-0.020711,-0.014213,0.024049
3.523827,4.87504,12.912762,0.020711,0.014213,-0.024049
3.25934,5.531306,3.443297,-0.002525,0.005932,-0.06567
4.314679,5.568374,10.681099,0.002525,-0.005932,0.06567
3.638857,5.343538,5.881183,0.063553,0.018155,0.093055
3.935162,5.756143,8.243213,-0.063553,-0.018155,-0.093055
5.764399,6.218295,6.911756,0.122928,0.053341,-0.014582
1.80962,4.881386,7.21264,-0.122928,-0.053341,0.014582
1.257966,7.224272,5.481744,-0.049925,-0.024507,0.0602
6.316053,3.875408,8.642652,0.049925,0.024507,-0.0602
2.051955,7.920628,3.254803,-0.00212,0.002943,-0.031042
5.522064,3.179053,10.869592,0.00212,-0.002943,0.031042
