X,Y,Z,Eigenvectors_(dx),Eigenvectors_(dy),Eigenvectors_(dz)
4.69864,3.159745,0.216056,0.000955,-0.000423,0.000111
2.87538,7.939936,13.90834,0.000955,-0.000423,0.000111
3.719169,3.171409,1.224242,-0.000234,-0.000366,-0.000464
3.85485,7.928272,12.900154,-0.000234,-0.000366,-0.000464
3.905538,2.495774,2.453079,0.008683,-0.005089,0.001529
3.668481,8.603907,11.671317,0.008683,-0.005089,0.001529
2.935222,2.524374,3.455308,-0.000214,-6.5e-05,9.8e-05
4.638797,8.575307,10.669088,-0.000214,-6.5e-05,9.8e-05
3.123484,1.861451,4.711497,-0.001189,0.000645,-7.7e-05
4.450535,9.23823,9.412899,-0.001189,0.000645,-7.7e-05
2.157608,1.918712,5.685533,6.8e-05,0.000147,-0.00038
5.416411,9.180969,8.438863,6.8e-05,0.000147,-0.00038
0.941986,2.639235,5.465655,-0.000642,3.8e-05,0.000706
6.632033,8.460445,8.65874,-0.000642,3.8e-05,0.000706
0.716085,3.282691,4.275831,7.1e-05,-3.5e-05,1.3e-05
6.857934,7.81699,9.848564,7.1e-05,-3.5e-05,1.3e-05
1.695335,3.253034,3.231222,4.2e-05,0.000571,-0.00109
5.878684,7.846646,10.893173,4.2e-05,0.000571,-0.00109
1.495953,3.915837,2.020092,0.022278,-0.013238,0.004157
6.078067,7.183844,12.104303,0.022278,-0.013238,0.004157
5.098186,7.196984,13.124433,-0.000762,-0.000553,0.000954
2.475833,3.902697,0.999962,-0.000762,-0.000553,0.000954
6.371443,10.62244,13.549097,-0.11491,-0.045476,-0.055559
1.202576,0.47724,0.575299,-0.11491,-0.045476,-0.055559
5.967171,7.163488,0.814803,0.002897,0.001115,0.00161
1.606848,3.936193,13.309592,0.002897,0.001115,0.00161
4.983276,6.594891,1.657242,-0.124555,-0.049173,-0.060209
2.590743,4.504789,12.467153,-0.124555,-0.049173,-0.060209
5.173897,6.492191,3.035826,-0.000377,-0.000935,0.005124
2.400122,4.60749,11.088569,-0.000377,-0.000935,0.005124
4.187287,5.905941,3.892689,0.006732,0.002587,0.00389
3.386732,5.19374,10.231706,0.006732,0.002587,0.00389
4.39932,5.810569,5.245598,-0.000985,-0.000483,5.5e-05
3.1747,5.289111,8.878798,-0.000985,-0.000483,5.5e-05
5.610011,6.298359,5.829263,-4.1e-05,0.000108,-0.000838
1.964008,4.801322,8.295133,-4.1e-05,0.000108,-0.000838
6.5866,6.858686,5.043521,0.001498,0.000574,0.000814
0.987419,4.240994,9.080875,0.001498,0.000574,0.000814
6.411273,6.979367,3.626882,0.001375,0.000469,0.000883
1.162747,4.120314,10.497514,0.001375,0.000469,0.000883
1.121506,7.547218,2.807259,-0.000781,-0.000285,-0.000521
6.452513,3.552463,11.317137,-0.000781,-0.000285,-0.000521
6.632662,3.445771,12.71628,0.004556,0.002348,-0.002028
0.941357,7.65391,1.408116,0.004556,0.002348,-0.002028
5.633376,2.607569,0.382961,-0.003894,0.002331,-0.00087
1.940643,8.492112,13.741435,-0.003894,0.002331,-0.00087
4.840773,1.945228,2.622035,-0.029857,0.01753,-0.005346
2.733246,9.154452,11.502361,-0.029857,0.01753,-0.005346
4.055198,1.305234,4.8763,0.003894,-0.002271,0.00064
3.518821,9.794447,9.248096,0.003894,-0.002271,0.00064
3.038702,9.14962,6.642741,0.000159,-0.000645,0.001222
4.535317,1.950061,7.481655,0.000159,-0.000645,0.001222
6.454004,2.681878,6.259783,0.002164,-0.0001,-0.002265
1.120015,8.417803,7.864613,0.002164,-0.0001,-0.002265
6.050913,3.837101,4.107258,-0.000385,0.0001,0.000152
1.523106,7.26258,10.017137,-0.000385,0.0001,0.000152
0.561596,4.469044,1.854532,-0.075309,0.044556,-0.013329
7.012423,6.630636,12.269863,-0.075309,0.044556,-0.013329
5.439271,10.251237,13.102605,0.385404,0.153447,0.18563
2.134749,0.848443,1.021791,0.385404,0.153447,0.18563
4.050192,6.224641,1.211633,0.418774,0.16678,0.198576
3.523827,4.87504,12.912762,0.418774,0.16678,0.198576
3.25934,5.531306,3.443297,-0.022882,-0.009101,-0.012508
4.314679,5.568374,10.681099,-0.022882,-0.009101,-0.012508
3.638857,5.343538,5.881183,0.003614,0.002242,-0.003271
3.935162,5.756143,8.243213,0.003614,0.002242,-0.003271
5.764399,6.218295,6.911756,0.000505,-0.000257,0.003338
1.80962,4.881386,7.21264,0.000505,-0.000257,0.003338
1.257966,7.224272,5.481744,-0.006123,-0.002335,-0.003073
6.316053,3.875408,8.642652,-0.006123,-0.002335,-0.003073
2.051955,7.920628,3.254803,0.001602,0.000407,0.001839
5.522064,3.179053,10.869592,0.001602,0.000407,0.001839
