 # Column 1: omega
 # Column 2: eps2(omega)
 # Column 3: eps1(omega)
 # Column 4: JDOS(omega)
     0.000000000     0.000000000     3.939233869     0.000000000
     0.010000000     0.000000000     3.939246064     0.000000000
     0.020000000     0.000000000     3.939282651     0.000000000
     0.030000000     0.000000000     3.939343632     0.000000000
     0.040000000     0.000000000     3.939429011     0.000000000
     0.050000000     0.000000000     3.939538794     0.000000000
     0.060000000     0.000000000     3.939672989     0.000000000
     0.070000000     0.000000000     3.939831605     0.000000000
     0.080000000     0.000000000     3.940014653     0.000000000
     0.090000000     0.000000000     3.940222146     0.000000000
     0.100000000     0.000000000     3.940454099     0.000000000
     0.110000000     0.000000000     3.940710527     0.000000000
     0.120000000     0.000000000     3.940991448     0.000000000
     0.130000000     0.000000000     3.941296883     0.000000000
     0.140000000     0.000000000     3.941626852     0.000000000
     0.150000000     0.000000000     3.941981379     0.000000000
     0.160000000     0.000000000     3.942360488     0.000000000
     0.170000000     0.000000000     3.942764206     0.000000000
     0.180000000     0.000000000     3.943192561     0.000000000
     0.190000000     0.000000000     3.943645585     0.000000000
     0.200000000     0.000000000     3.944123307     0.000000000
     0.210000000     0.000000000     3.944625763     0.000000000
     0.220000000     0.000000000     3.945152988     0.000000000
     0.230000000     0.000000000     3.945705019     0.000000000
     0.240000000     0.000000000     3.946281895     0.000000000
     0.250000000     0.000000000     3.946883658     0.000000000
     0.260000000     0.000000000     3.947510351     0.000000000
     0.270000000     0.000000000     3.948162018     0.000000000
     0.280000000     0.000000000     3.948838706     0.000000000
     0.290000000     0.000000000     3.949540463     0.000000000
     0.300000000     0.000000000     3.950267341     0.000000000
     0.310000000     0.000000000     3.951019391     0.000000000
     0.320000000     0.000000000     3.951796669     0.000000000
     0.330000000     0.000000000     3.952599230     0.000000000
     0.340000000     0.000000000     3.953427134     0.000000000
     0.350000000     0.000000000     3.954280440     0.000000000
     0.360000000     0.000000000     3.955159212     0.000000000
     0.370000000     0.000000000     3.956063514     0.000000000
     0.380000000     0.000000000     3.956993412     0.000000000
     0.390000000     0.000000000     3.957948976     0.000000000
     0.400000000     0.000000000     3.958930276     0.000000000
     0.410000000     0.000000000     3.959937387     0.000000000
     0.420000000     0.000000000     3.960970383     0.000000000
     0.430000000     0.000000000     3.962029342     0.000000000
     0.440000000     0.000000000     3.963114344     0.000000000
     0.450000000     0.000000000     3.964225471     0.000000000
     0.460000000     0.000000000     3.965362809     0.000000000
     0.470000000     0.000000000     3.966526443     0.000000000
     0.480000000     0.000000000     3.967716464     0.000000000
     0.490000000     0.000000000     3.968932964     0.000000000
     0.500000000     0.000000000     3.970176036     0.000000000
     0.510000000     0.000000000     3.971445778     0.000000000
     0.520000000     0.000000000     3.972742290     0.000000000
     0.530000000     0.000000000     3.974065673     0.000000000
     0.540000000     0.000000000     3.975416032     0.000000000
     0.550000000     0.000000000     3.976793475     0.000000000
     0.560000000     0.000000000     3.978198113     0.000000000
     0.570000000     0.000000000     3.979630058     0.000000000
     0.580000000     0.000000000     3.981089427     0.000000000
     0.590000000     0.000000000     3.982576338     0.000000000
     0.600000000     0.000000000     3.984090915     0.000000000
     0.610000000     0.000000000     3.985633280     0.000000000
     0.620000000     0.000000000     3.987203564     0.000000000
     0.630000000     0.000000000     3.988801897     0.000000000
     0.640000000     0.000000000     3.990428414     0.000000000
     0.650000000     0.000000000     3.992083253     0.000000000
     0.660000000     0.000000000     3.993766556     0.000000000
     0.670000000     0.000000000     3.995478467     0.000000000
     0.680000000     0.000000000     3.997219135     0.000000000
     0.690000000     0.000000000     3.998988713     0.000000000
     0.700000000     0.000000000     4.000787355     0.000000000
     0.710000000     0.000000000     4.002615222     0.000000000
     0.720000000     0.000000000     4.004472478     0.000000000
     0.730000000     0.000000000     4.006359291     0.000000000
     0.740000000     0.000000000     4.008275831     0.000000000
     0.750000000     0.000000000     4.010222276     0.000000000
     0.760000000     0.000000000     4.012198806     0.000000000
     0.770000000     0.000000000     4.014205606     0.000000000
     0.780000000     0.000000000     4.016242866     0.000000000
     0.790000000     0.000000000     4.018310780     0.000000000
     0.800000000     0.000000000     4.020409548     0.000000000
     0.810000000     0.000000000     4.022539374     0.000000000
     0.820000000     0.000000000     4.024700467     0.000000000
     0.830000000     0.000000000     4.026893043     0.000000000
     0.840000000     0.000000000     4.029117321     0.000000000
     0.850000000     0.000000000     4.031373529     0.000000000
     0.860000000     0.000000000     4.033661897     0.000000000
     0.870000000     0.000000000     4.035982665     0.000000000
     0.880000000     0.000000000     4.038336076     0.000000000
     0.890000000     0.000000000     4.040722382     0.000000000
     0.900000000     0.000000000     4.043141839     0.000000000
     0.910000000     0.000000000     4.045594712     0.000000000
     0.920000000     0.000000000     4.048081273     0.000000000
     0.930000000     0.000000000     4.050601801     0.000000000
     0.940000000     0.000000000     4.053156582     0.000000000
     0.950000000     0.000000000     4.055745912     0.000000000
     0.960000000     0.000000000     4.058370094     0.000000000
     0.970000000     0.000000000     4.061029438     0.000000000
     0.980000000     0.000000000     4.063724266     0.000000000
     0.990000000     0.000000000     4.066454908     0.000000000
     1.000000000     0.000000000     4.069221702     0.000000000
     1.010000000     0.000000000     4.072025000     0.000000000
     1.020000000     0.000000000     4.074865161     0.000000000
     1.030000000     0.000000000     4.077742556     0.000000000
     1.040000000     0.000000000     4.080657567     0.000000000
     1.050000000     0.000000000     4.083610590     0.000000000
     1.060000000     0.000000000     4.086602030     0.000000000
     1.070000000     0.000000000     4.089632308     0.000000000
     1.080000000     0.000000000     4.092701858     0.000000000
     1.090000000     0.000000000     4.095811126     0.000000000
     1.100000000     0.000000000     4.098960575     0.000000000
     1.110000000     0.000000000     4.102150685     0.000000000
     1.120000000     0.000000000     4.105381948     0.000000000
     1.130000000     0.000000000     4.108654877     0.000000000
     1.140000000     0.000000000     4.111970002     0.000000000
     1.150000000     0.000000000     4.115327871     0.000000000
     1.160000000     0.000000000     4.118729054     0.000000000
     1.170000000     0.000000000     4.122174140     0.000000000
     1.180000000     0.000000000     4.125663741     0.000000000
     1.190000000     0.000000000     4.129198494     0.000000000
     1.200000000     0.000000000     4.132779057     0.000000000
     1.210000000     0.000000000     4.136406118     0.000000000
     1.220000000     0.000000000     4.140080390     0.000000000
     1.230000000     0.000000000     4.143802617     0.000000000
     1.240000000     0.000000000     4.147573574     0.000000000
     1.250000000     0.000000000     4.151394067     0.000000000
     1.260000000     0.000000000     4.155264939     0.000000000
     1.270000000     0.000000000     4.159187070     0.000000000
     1.280000000     0.000000000     4.163161379     0.000000000
     1.290000000     0.000000000     4.167188827     0.000000000
     1.300000000     0.000000000     4.171270422     0.000000000
