Eigenfrequency (cm-1),Eigenvector (dx),Eigenvector (dy),Eigenvector (dz),Eigenvector mag,A projection,abs A projection,B projection,abs B projection,C projection,abs C projection
1.840121,-0.03738,-2.94056,5.748806,6.4586802234930145,0.01982496517766597,0.020815299749032262,-0.5563941148325597,0.5563941148325597,0.4070125276438678,0.5563941148325597
3.066574,-0.387712,-5.74013,-2.920988,6.463506564973054,0.032447253057511234,0.032653576192831886,-0.6517622138881016,0.6517622138881016,-0.2068044580209188,0.6517622138881016
11.0164,-6.39071,0.34772800000000004,0.114092,6.459253884796377,-1.0254211166906837,1.0254211166906837,0.04141313943679625,0.04608929268000405,0.008077655308588281,0.04608929268000405
27.695027,0.497614,-0.22056199999999998,-0.42979599999999996,6.441190866230346,0.0840267149109676,0.26496125915505314,-0.015291051988970027,0.407892344655188,-0.030429337210409215,0.407892344655188
33.301838,0.0,0.0,0.0,5.78571107017839,0.0,0.8057636528564048,0.0,0.3116412220865637,0.0,0.3116412220865637
51.716968,0.0,0.0,0.0,5.773616675598296,0.0,0.17367140326160344,0.0,0.5890884032316432,0.0,0.5890884032316432
65.30718,0.10546400000000003,-0.09154199999999997,-0.018488000000000025,6.160914913531269,0.018248022300508634,0.8808258409875277,-0.011256960050992205,0.24188045278914708,-0.0013089409541876787,0.24188045278914708
67.603484,0.350632,-0.02374200000000004,0.03448799999999999,5.95680460358459,0.05620318945218389,0.489840956024903,-0.004125995511538978,0.5401225310989718,0.0024417327795339954,0.5401225310989718
68.068904,0.0,0.0,0.0,5.89940978213531,0.0,0.8101756856068268,0.0,0.24363666312972945,0.0,0.24363666312972945
83.583252,0.0,0.0,0.0,5.392096980333619,0.0,0.13624205156082608,0.0,0.5916577945762531,0.0,0.5916577945762531
84.323257,-0.08965799999999995,-0.04303199999999993,-0.024273999999999983,5.542137582296878,-0.01359415179690376,0.5191919243213998,-0.004813084496681053,0.486285654250554,-0.0017185867980285359,0.486285654250554
95.913207,0.546554,0.03135800000000008,0.002926000000000019,6.412656457535013,0.08675058447155738,0.13932175084239512,0.003960744224381418,0.72200851196353,0.00020715930506020946,0.72200851196353
119.304035,-0.263022,-0.04204000000000002,-0.045294,4.983184521318411,-0.04121093133911609,0.43399235324994034,-0.004039393443096008,0.2626883205980088,-0.0032067920585772697,0.2626883205980088
122.142333,0.0,0.0,0.0,4.511861398013408,0.0,0.3357863316486632,0.0,0.5005267946349554,0.0,0.5005267946349554
122.426238,0.20391800000000002,-0.08596399999999996,0.011944000000000019,4.882733711482444,0.03378297628192832,0.5589939531962659,-0.01147103953531299,0.391050579274218,0.0008456290976210303,0.391050579274218
125.537787,0.0,0.0,0.0,4.545370544349171,0.0,0.25840463373135986,0.0,0.4395639793513238,0.0,0.4395639793513238
127.71304,0.0,0.0,0.0,4.648789284066925,0.0,0.3240784958726243,0.0,0.5062581166992693,0.0,0.5062581166992693
129.448953,-0.08799999999999998,-0.020086000000000048,-0.018793999999999998,5.169979563989284,-0.01368733310508201,0.343907716172532,-0.002017379813899524,0.5077911016148443,-0.0013306055978474216,0.5077911016148443
134.020018,0.0,0.0,0.0,4.883022431216976,0.0,0.2836903651401357,0.0,0.4770325983107827,0.0,0.4770325983107827
137.997493,-0.04568200000000003,0.002116000000000017,-0.008171999999999964,5.471211437008844,-0.007296467312505231,0.3782612499995207,0.0005243026971199116,0.5285119840622607,-0.0005785734247956316,0.5285119840622607
180.158534,0.0,0.0,0.0,5.061253449938994,0.0,0.3631016153270997,0.0,0.530871140812339,0.0,0.530871140812339
182.769641,0.0,0.0,0.0,5.076839774756153,0.0,0.3150398426780738,0.0,0.503563504509141,0.0,0.503563504509141
197.84866,0.007862000000000022,-0.14409000000000002,-0.05087,5.903094629418418,0.0035525990598448322,0.3914758304351078,-0.017050247171115137,0.6156184973328639,-0.003601570009710461,0.6156184973328639
205.818111,0.07052999999999998,-0.00909600000000009,0.018491999999999988,5.931619244070076,0.011333556548922805,0.39413169393909,-0.0017428705091166834,0.6148083159377309,0.0013092241521440102,0.6148083159377309
235.352186,0.0,0.0,0.0,6.027556193097326,0.0,0.6923292998355788,0.0,0.3153160028728623,0.0,0.3153160028728623
236.119492,0.0,0.0,0.0,6.054270237946849,0.0,0.7059523802923915,0.0,0.29417920225351457,0.0,0.29417920225351457
249.236206,-0.003512000000000029,0.007452000000000125,0.005850000000000029,4.9342962519346525,-0.0006893367897552495,0.35348499341789374,0.0007829357578314003,0.5243827852687238,0.00041417701114225113,0.5243827852687238
253.123383,-0.002464000000000008,0.008131999999999917,0.0008519999999999934,4.940062471061891,-0.0005166412538642542,0.3071773055053128,0.0010242684336474982,0.4969614363763508,6.032116469969215e-05,0.4969614363763508
261.994112,0.0,0.0,0.0,5.69301431382552,0.0,0.2958185579946495,0.0,0.35623697062892573,0.0,0.35623697062892573
270.412333,0.0,0.0,0.0,5.735501566907536,0.0,0.27551588496951723,0.0,0.356083217138432,0.0,0.356083217138432
296.265324,0.0,0.0,0.0,5.104827903835021,0.0,0.3757445347874918,0.0,0.5454640296853407,0.0,0.5454640296853407
298.164421,0.0,0.0,0.0,5.078522295722931,0.0,0.29909266106311555,0.0,0.5000372874141532,0.0,0.5000372874141532
348.611755,0.0,0.0,0.0,4.296319984729739,0.0,0.32378345671478176,0.0,0.46655951912427857,0.0,0.46655951912427857
349.579808,0.06605200000000011,0.025408000000000028,0.027038000000000048,4.319376715546856,0.010079954217236196,0.46198831403835033,0.002451654332979487,0.17716283132227098,0.001914276585857121,0.17716283132227098
